,artist_name,spotify_name,spotify_id,spotify_similarity,spotify_popularity,spotify_followers,spotify_listeners,spotify_genre_1,spotify_genre_2,spotify_genre_3,spotify_genre_4,spotify_genre_5,spotify_genre_6,spotify_genre_7,spotify_genre_8,spotify_genre_9,spotify_genre_10,spotify_genre_11,spotify_genre_12,spotify_genre_13,spotify_genre_14,spotify_genre_15,spotify_genre_16,spotify_genre_17,spotify_genre_18
/artists/5063393-author-and-punisher,Author & Punisher,Author & Punisher,4QtqJ5KVIhBruJWEhWjnsv,1.0,31.0,32844.0,26200.0,drone metal,dub metal,experimental,laboratorio,one-person band,post-doom metal,,,,,,,,,,,,
/artists/317475-authority-zero,Authority Zero,Authority Zero,5CHcX5KtuSz5uo1p5fM3sz,1.0,49.0,83310.0,264800.0,arizona punk,melodic hardcore,punk,ska,ska punk,skate punk,,,,,,,,,,,,
/artists/9055369-autisti,Autisti,Autisti,7FLeSkhpZYGd1fJ9cSDcsl,1.0,0.0,72.0,85.0,,,,,,,,,,,,,,,,,,
/artists/591873-autokratz,AutoKratz,autoKratz,47cwlbmfcqKZQsisqRfQz8,1.0,20.0,4960.0,7800.0,electrofox,new rave,,,,,,,,,,,,,,,,
/artists/26867-autobahn,Autobahn,AUTOBAHN,4fYRZcs7Jyi7cXiAnhFw5J,1.0,6.0,2266.0,700.0,dark post-punk,,,,,,,,,,,,,,,,,
/artists/7413259-autograf,Autograf,Autograf,0FVj4JuzTyudaXAwfqDQ20,1.0,58.0,98937.0,1400000.0,deep tropical house,edm,electropop,house,indie poptimism,pop dance,pop edm,tropical house,vapor soul,vapor twitch,,,,,,,,
/artists/343834-autopsy,Autopsy,Autopsy,6hR8mUd2yyHFazoCuweiIJ,1.0,33.0,70359.0,23200.0,brutal death metal,death metal,doom metal,grindcore,metal,,,,,,,,,,,,,
/artists/309862-autoramas,Autoramas,Autoramas,6IwPtS5L4cV9yCB66mhheZ,1.0,30.0,18336.0,21000.0,brazilian indie,brazilian punk,brazilian rock,brazilian surf rock,rock alternativo brasileiro,,,,,,,,,,,,,
/artists/334588-autumn,Autumn,Autumn,7mdh9mziYyoyx5akHNGFte,1.0,22.0,1851.0,10300.0,minimal wave,,,,,,,,,,,,,,,,,
/artists/8804799-autumns-band,Autumns ,Autumns,5LLQqwYocEB9Yf0mklukr0,1.0,10.0,1172.0,1100.0,british industrial,derry indie,irish experimental electronic,,,,,,,,,,,,,,,
/artists/4675468-audur,Auður,Auður,21SqAOtuXFpwygK1GNxjTm,1.0,36.0,10014.0,41100.0,icelandic pop,,,,,,,,,,,,,,,,,
/artists/505592-ava,Ava,AVA,7zPS3i8YJBNeDcqXUHfCMr,1.0,57.0,35882.0,755000.0,italian hip hop,trap italiana,,,,,,,,,,,,,,,,
/artists/6318419-ava-carrere,Ava Carrère,Ava Carrère,4bP9h4c2b9JnTyFUrADIcI,1.0,0.0,49.0,32.0,,,,,,,,,,,,,,,,,,
/artists/375553-avalanch,Avalanch,Avalanch,2ZUIJQdnxHYN1pssKbtwh5,1.0,47.0,155965.0,110300.0,latin metal,rock en espanol,spanish metal,,,,,,,,,,,,,,,
/artists/5245513-avalanche-of-blood,Avalanche of Blood,Avalanche of Blood,3ZQKCFJ7P7ZF0jFxfdktqh,1.0,0.0,38.0,11.0,,,,,,,,,,,,,,,,,,
/artists/10117489-avalon-uk,Avalon ,Avalon,0SFwBkGokPRtTX212zO7xo,1.0,42.0,28248.0,141600.0,psychedelic trance,,,,,,,,,,,,,,,,,
/artists/216245-avantasia,Avantasia,Avantasia,1Ih0fEQQsy9EeAJbYEeQRa,1.0,56.0,344210.0,501500.0,german metal,german power metal,melodic metal,metal,neo classical metal,opera metal,power metal,symphonic metal,,,,,,,,,,
/artists/459754-avatar,Avatar,Avatar,4jpaXieuls7LVzG1uma5Rs,1.0,58.0,259351.0,548500.0,alternative metal,gothenburg metal,melodic death metal,nu metal,swedish melodeath,,,,,,,,,,,,,
/artists/7596954-avatarium,Avatarium,Avatarium,2W5ONRbOs5vXUbedSWJQlA,1.0,30.0,16979.0,24100.0,doom metal,gaian doom,swedish doom metal,,,,,,,,,,,,,,,
/artists/3081166-avatark,Avatark,Avatar,4jpaXieuls7LVzG1uma5Rs,0.92,58.0,259351.0,548500.0,alternative metal,gothenburg metal,melodic death metal,nu metal,swedish melodeath,,,,,,,,,,,,,
/artists/5677274-avatism,Avatism,Avatism,2CdjCDLB5fDLsF8fRwk6Pm,1.0,18.0,4656.0,5500.0,,,,,,,,,,,,,,,,,,
/artists/554247-avec,Avec,AVEC,6N8vbhxZ0CYJHd8WGJ9Snf,1.0,53.0,28153.0,658900.0,austrian indie,austrian pop,german pop,,,,,,,,,,,,,,,
/artists/8368058-avec-le-soleil-sortant-de-sa-bouche,Avec le Soleil Sortant de sa Bouche,Avec le soleil sortant de sa bouche,41a6hk0JlwGO5Tx7Pw9Bmd,1.0,2.0,1094.0,180.0,,,,,,,,,,,,,,,,,,
/artists/425252-avenged-sevenfold,Avenged Sevenfold,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,1.0,77.0,5004773.0,6100000.0,alternative metal,nu metal,,,,,,,,,,,,,,,,
/artists/204759-avengers,Avengers,Avengers,7wlcMBcefcOa9qN6bPnmVh,1.0,10.0,1142.0,1200.0,,,,,,,,,,,,,,,,,,
/artists/223986-avenue,Avenue,Avenue,1zmCAD5TrrZxSJ9SJJ0PxE,1.0,20.0,412.0,592.0,boston hip hop,,,,,,,,,,,,,,,,,
/artists/3388021-avenue-six-left,Avenue Six Left,,,,,,,,,,,,,,,,,,,,,,,,
/artists/6639194-aversions-crown,Aversions Crown,Aversions Crown,6OITsYO1BqjC0VIF6yGFOc,1.0,42.0,66393.0,86300.0,australian metal,blackened deathcore,brutal deathcore,deathcore,melodic metalcore,progressive deathcore,symphonic deathcore,,,,,,,,,,,
/artists/936238-averysunshine,Avery*Sunshine,Avery*Sunshine,4yMxdaUoKCalQPX9BMeeFf,1.0,41.0,53668.0,107000.0,neo soul,smooth soul,,,,,,,,,,,,,,,,
/artists/1466676-avi-avital,Avi Avital,Avi Avital,3NbuyRJml6VdSfpDFC5a7b,1.0,44.0,11186.0,195000.0,classical mandolin,israeli jazz,mandolin,,,,,,,,,,,,,,,
/artists/9087109-aviana,Aviana,Aviana,1AvLltBsz1HdAtZeucm9zy,1.0,40.0,25545.0,74600.0,melodic metalcore,metalcore,swedish metalcore,,,,,,,,,,,,,,,
/artists/87709-aviator,Aviator,Aviator,1QTnb1X7XqOb7QV2sPG87G,1.0,16.0,969.0,2400.0,,,,,,,,,,,,,,,,,,
/artists/8142183-aviator-layover-party-istanbul,Aviator Layover Party Istanbul,,,,,,,,,,,,,,,,,,,,,,,,
/artists/3117626-avicii,Avicii,Avicii,1vCWHaC5f2uS3yhpwWbIA6,1.0,84.0,20838269.0,27300000.0,dance pop,edm,pop,pop dance,,,,,,,,,,,,,,
/artists/8537864-avior,Avior,Avior,4ZzTslEqwyiR0UpWzJaCld,1.0,2.0,34.0,129.0,,,,,,,,,,,,,,,,,,
/artists/76327-avishai-cohen,Avishai Cohen,Avishai Cohen,5wu05jGsVMAFHYMYHqCB9l,1.0,50.0,142035.0,297400.0,contemporary jazz,israeli jazz,jazz,jazz double bass,jazz fusion,jazz trumpet,,,,,,,,,,,,
/artists/8898374-avishai-cohen-duo,Avishai Cohen Duo,,,,,,,,,,,,,,,,,,,,,,,,
/artists/3775096-avishai-cohen-quartet,Avishai Cohen Quartet,,,,,,,,,,,,,,,,,,,,,,,,
/artists/3904381-avishai-cohen-seven-seas,Avishai Cohen Seven Seas,,,,,,,,,,,,,,,,,,,,,,,,
/artists/2454721-avishai-cohen-trio,Avishai Cohen Trio,Avishai Cohen Trio,1alYy2cCzoMRQOjkmWg26r,1.0,11.0,29516.0,922.0,israeli jazz,jazz trio,modern jazz trio,,,,,,,,,,,,,,,
/artists/5774029-avital-meets-avital,Avital Meets Avital,,,,,,,,,,,,,,,,,,,,,,,,
/artists/5872839-avo-session-basel-2012,Avo Session Basel 2012,,,,,,,,,,,,,,,,,,,,,,,,
/artists/386779-avril-lavigne,Avril Lavigne,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,1.0,79.0,7918515.0,14600000.0,canadian pop,candy pop,dance pop,pop,post-teen pop,,,,,,,,,,,,,
/artists/8643514-avven,Avven,Avven,13zZDAjjT3EeQ7j6BvfmFo,1.0,5.0,1379.0,412.0,balkan folk metal,deep folk metal,slavic metal,slovenian metal,,,,,,,,,,,,,,
/artists/9848204-awa-fall,Awa Fall,Awa Fall,3il5YhaQPRZ6cnbIZ5lwDw,1.0,21.0,1196.0,4700.0,italian reggae,,,,,,,,,,,,,,,,,
/artists/1989398-awa-ly,Awa Ly,Awa Ly,7b2XeYfI3GR9P52lt1SjuE,1.0,32.0,7527.0,32900.0,,,,,,,,,,,,,,,,,,
/artists/2445156-awadi,Awadi,Awadi,5HpTc8X2bEgePRuKII2WFk,1.0,2.0,10.0,8.0,,,,,,,,,,,,,,,,,,
/artists/8883629-awake-the-dreamer,Awake The Dreamer,Awake the Dreamer,4cJLd39creVGWHUNKEXm5I,1.0,26.0,8537.0,14600.0,melodic metalcore,metalcore,swedish metalcore,,,,,,,,,,,,,,,
/artists/2547676-awaken-demons,Awaken Demons,Awaken Demons,3XeGaFt3mBRf6wtqndOrwn,1.0,4.0,2194.0,264.0,beatdown,,,,,,,,,,,,,,,,,
/artists/7203759-awakening-sun,Awakening Sun,Awakening Sun,1cEjFjoSrq4vgbB3vnWU9v,1.0,20.0,2549.0,8200.0,deep melodic death metal,lithuanian metal,,,,,,,,,,,,,,,,
/artists/6978559-awesome-arnold,Awesome Arnold,Awesome Arnold,6Va1VJ6WEy5sC42dBboKG0,1.0,4.0,413.0,201.0,,,,,,,,,,,,,,,,,,
/artists/2403593-awesome-tapes-from-africa,Awesome Tapes From Africa,,,,,,,,,,,,,,,,,,,,,,,,
/artists/9503869-awhile,Awhile,Awhile,4qNDWIwhxsI6sX9AZXV2gY,1.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,
/artists/116292-awol-one,Awol One,AWOL One,6vmvGQsLNu2WBkSshrt6cw,1.0,30.0,7707.0,28200.0,abstract hip hop,underground rap,,,,,,,,,,,,,,,,
/artists/894288-awon,Awon,Awon,2M9OIHcdVSxhPVCYQ3z5Rf,1.0,51.0,24332.0,317200.0,jazz rap,,,,,,,,,,,,,,,,,
/artists/562384-axe,Axe,Axe,4lIZtBdj4HBILP2wAzPILy,1.0,30.0,6382.0,28500.0,,,,,,,,,,,,,,,,,,
/artists/506264-axel-bauer,Axel Bauer,Axel Bauer,7H9BHRpRnP55YwZpFLAVmd,1.0,44.0,34474.0,232600.0,chanson,french pop,french rock,,,,,,,,,,,,,,,
/artists/123754-axel-fischer,Axel Fischer,Axel Fischer,1bVXntDWimvB7WNTAzhOOR,1.0,47.0,21081.0,336500.0,bubblegum dance,discofox,oktoberfest,partyschlager,schlager,,,,,,,,,,,,,
/artists/1986998-axel-karakasis,Axel Karakasis,Axel Karakasis,4pSTrXj1UWXdQZWE7Twa4V,1.0,19.0,5823.0,6200.0,dark techno,greek techno,re:techno,,,,,,,,,,,,,,,
/artists/9185624-axel-olzinger,Axel Olzinger,Axel Olzinger,6Sp4VqDHcMXG5fU5kkvCgZ,1.0,1.0,8.0,71.0,,,,,,,,,,,,,,,,,,
/artists/9275659-axel-patz,Axel Pätz,Axel Pätz,5FfAqcPGTrocolMSwu98xG,1.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,,
/artists/237039-axel-rudi-pell,Axel Rudi Pell,Axel Rudi Pell,7dWw3TXxNe2aEhng9vVRNl,1.0,50.0,99466.0,273600.0,german metal,german power metal,hard rock,metal,power metal,,,,,,,,,,,,,
/artists/513876-axel-zwingenberger,Axel Zwingenberger,Axel Zwingenberger,6XHwbqRffPYfgeSOtVgkX7,1.0,26.0,1808.0,11600.0,boogie-woogie,german blues,,,,,,,,,,,,,,,,
/artists/8491593-axent,Axent,Axent,60UjJ36NpNVIPhE2VKIrcR,1.0,0.0,15.0,5.0,,,,,,,,,,,,,,,,,,
/artists/510266-axis,Axis,Axis,2KT7FKT1rFlBYXHzy91mjZ,1.0,25.0,1040.0,14700.0,progressive trance,,,,,,,,,,,,,,,,,
/artists/1024044-axis-of,Axis Of,Axis Of,1KiUKvp4cv802LQ1zVLGsR,1.0,3.0,685.0,177.0,northern irish indie,,,,,,,,,,,,,,,,,
/artists/9489349-axos,Axos,Axos,7fE7lNK6tsXhCOfYfxQ3wT,1.0,51.0,110912.0,208200.0,italian hip hop,italian indie pop,,,,,,,,,,,,,,,,
/artists/9324089-axxelerator,Axxelerator,Axxelerator,6n0w2yTSTAlKHhc5uG2kUv,1.0,5.0,45.0,184.0,,,,,,,,,,,,,,,,,,
/artists/470301-axxis,Axxis,Axxis,2kGeYVloFXuKXgXnhQTcIT,1.0,39.0,37451.0,76100.0,german metal,german power metal,german rock,melodic metal,metal,neo classical metal,neo-trad metal,power metal,symphonic power metal,,,,,,,,,
/artists/8716729-ay-wing,Ay Wing,Ay Wing,7cjLa6AQcbH9XWQYmPNpX4,1.0,34.0,2237.0,52800.0,,,,,,,,,,,,,,,,,,
/artists/8872819-ayowa,AyOwA,AyOwA,0jEVXqem2JCUpkuLrUSqp3,1.0,15.0,1633.0,4000.0,danish electropop,,,,,,,,,,,,,,,,,
/artists/849935-aya-waska,Aya Waska,Aya Waska,0jfnYhPqsdMHy25aecsF1f,1.0,24.0,5336.0,9700.0,french reggae,uk dub,,,,,,,,,,,,,,,,
/artists/427649-ayako-shirasaki,Ayako Shirasaki,Ayako Shirasaki,0lwT7qSieDFqTI5bk2VNqQ,1.0,6.0,136.0,686.0,japanese jazz,,,,,,,,,,,,,,,,,
/artists/383049-aynsley-lister,Aynsley Lister,Aynsley Lister,7hueZY91Csxv57p4KnPVcU,1.0,43.0,34273.0,152300.0,blues rock,british blues,electric blues,modern blues,modern blues rock,,,,,,,,,,,,,
/artists/743107-aynur-dogan,Aynur Dogan,Aynur Dogan,49dhqsCGcu7zzBsM2Sp34W,1.0,23.0,50302.0,13000.0,turkish folk,,,,,,,,,,,,,,,,,
/artists/398570-ayo,Ayo,Ayo,7pLOFiadR47iYhGBuRVqQq,1.0,27.0,1682.0,15100.0,swedish hip hop,swedish underground rap,,,,,,,,,,,,,,,,
/artists/238237-ayu,Ayu,Ayu,4hLIe115y3eFr8kMr1kxaf,1.0,13.0,0.0,1900.0,,,,,,,,,,,,,,,,,,
/artists/506912-azad,Azad,Azad,7LQLsKs1Qulq0BxYdhRnBU,1.0,57.0,274843.0,609700.0,deep german hip hop,german drill,german hip hop,german underground rap,kurdish hip hop,,,,,,,,,,,,,
/artists/237828-azaghal,Azaghal,Azaghal,0kqafIf21Hks2EI9sSWywt,1.0,20.0,17118.0,4300.0,black metal,dark black metal,finnish black metal,tolkien metal,,,,,,,,,,,,,,
/artists/8414438-azania-noah,Azania Noah,Azania Noah,4s16m0Mqv7J013Xolm6jEW,1.0,0.0,10.0,2.0,,,,,,,,,,,,,,,,,,
/artists/3237931-azazelblues-earthworms,Azazelblue's Earthworms,Azazelblue's Earthworms,3Ji3B4muXopfuvdor1mTHj,1.0,0.0,16.0,9.0,,,,,,,,,,,,,,,,,,
/artists/3542446-azealia-banks,Azealia Banks,Azealia Banks,7gRhy3MIPHQo5CXYfWaw9I,1.0,67.0,786911.0,2800000.0,dance pop,escape room,hip house,lgbtq+ hip hop,pop,trap queen,,,,,,,,,,,,
/artists/1895469-azerty,Azerty,Azerty,5czGdwcw4N686urOEx3tgC,1.0,1.0,81.0,33.0,,,,,,,,,,,,,,,,,,
/artists/9593094-azet,Azet,Azet,39KEQQAG9JhIt71g9NEVhh,1.0,68.0,1147628.0,1400000.0,albanian hip hop,german hip hop,,,,,,,,,,,,,,,,
/artists/3830921-aziz-sahmaoui,Aziz Sahmaoui,Aziz Sahmaoui,2MyGX3OGQZIkztt1Rx2dNF,1.0,22.0,4250.0,6900.0,gnawa,reggae maghreb,,,,,,,,,,,,,,,,
/artists/827389-aziza-brahim,Aziza Brahim,Aziza Brahim,0ydDa6afIYote2AtmgSycS,1.0,35.0,12734.0,49900.0,arab alternative,western saharan folk,,,,,,,,,,,,,,,,
/artists/2689296-aziza-mustafa-zadeh-trio,Aziza Mustafa Zadeh Trio,Aziza Mustafa Zadeh Trio,5U1GQ8fVrBGdCRzHdG3eQY,1.0,5.0,80.0,132.0,,,,,,,,,,,,,,,,,,
/artists/7341584-azudemsk,AzudemSK,AzudemSK,6vzrPg6DBAx4HE4MpUOsbv,1.0,40.0,13407.0,43900.0,german boom bap,german jazz rap,german underground rap,jazz boom bap,,,,,,,,,,,,,,
/artists/9045289-azul-loose-ties,Azul Loose Ties,Azul Loose Ties,1vjs8GHp14JtbMWuiuqbjX,1.0,0.0,84.0,47.0,,,,,,,,,,,,,,,,,,
/artists/10901-azure-ray,Azure Ray,Azure Ray,70UZ254VvtSUmrfqPOkUQZ,1.0,35.0,32470.0,57300.0,athens indie,dream pop,indie pop,omaha indie,,,,,,,,,,,,,,
/artists/3857026-azylya,Azylya,Azylya,57XBbHhtTwHKUinVet0o5z,1.0,1.0,282.0,48.0,,,,,,,,,,,,,,,,,,
/artists/330749-azymuth,Azymuth,Azymuth,5lYcr7Yue9FUB7MJDBtTJx,1.0,48.0,43259.0,291500.0,brazilian boogie,indie jazz,indie soul,jazz funk,psicodelia brasileira,soul jazz,,,,,,,,,,,,
/artists/9235449-azzi-memo,Azzi Memo,Azzi Memo,477D3WI5iTnEmCOe7QFU5G,1.0,59.0,341786.0,561700.0,german hip hop,german underground rap,,,,,,,,,,,,,,,,
/artists/9750239-aerotique,Aèrotique,Aérotique,6qOzyug9zoGuMHTmErJ6zo,0.89,31.0,3126.0,33400.0,swiss house,,,,,,,,,,,,,,,,,
/artists/5266608-aie-ca-gicle,Aïe Ca Gicle,Aie ça Gicle,0S8ZKQYjLcLNSTuOFPZt7d,0.83,0.0,40.0,10.0,basel indie,,,,,,,,,,,,,,,,,
/artists/468693-b,B,B,6T7KgXbQTacWILepUpPADz,1.0,17.0,361.0,3400.0,,,,,,,,,,,,,,,,,,
/artists/8360258-b-boys,B Boys,B Boys,5q3Rqu9idb7essQqKJ7SOa,1.0,25.0,10916.0,11100.0,garage psych,indie garage rock,,,,,,,,,,,,,,,,
/artists/5281658-b-frenzy,B Frenzy,Bjé Frenzy,6BQhjPvRavGaziLX2Pfn0W,0.89,1.0,21.0,8.0,,,,,,,,,,,,,,,,,,
/artists/9602039-b-and-w-chocolate-howlers,B&W Chocolate Howlers,,,,,,,,,,,,,,,,,,,,,,,,
/artists/8615744-brock-orchestra,B'Rock Orchestra,B'Rock Orchestra,1jOdqd7IdylPMpCAWkPhvH,1.0,22.0,172.0,2100.0,,,,,,,,,,,,,,,,,,
/artists/934461-bcomplex,B-Complex,B-complex,46oL0QioEQMSSvkxxifCok,1.0,42.0,39860.0,130300.0,drum and bass,slovak electronic,,,,,,,,,,,,,,,,
/artists/2459391-bfront,B-Front,B-Front,6Xhhpra0X0hpvC3yZaQ0Du,1.0,54.0,51354.0,558000.0,classic hardstyle,euphoric hardstyle,rawstyle,,,,,,,,,,,,,,,
/artists/10084104-bpocket,B-Pocket,Pocket B,15Bk101aWqzQAwl3dFp4rs,0.75,0.0,0.0,558000.0,,,,,,,,,,,,,,,,,,
/artists/210851-breal,B-Real,B-Real,2LiWxiQzuD9nmWQ6NCA8Gd,1.0,65.0,80973.0,563900.0,chicano rap,west coast rap,,,,,,,,,,,,,,,,
/artists/269060-btight,B-tight,B-Tight,3qd7OFf9RCmk6wIqVrZH1L,1.0,49.0,84900.0,229600.0,deep german hip hop,german underground rap,,,,,,,,,,,,,,,,
/artists/2334385-b-dolan,B. Dolan,B. Dolan,5y78BoNH3MfpUYSEzIpmJA,1.0,27.0,11361.0,5800.0,abstract hip hop,conscious hip hop,rhode island rap,,,,,,,,,,,,,,,
/artists/289318-bb-and-the-blues-shacks,B.B. & The Blues Shacks,B.B. & The Blues Shacks,7BLvemJuYKMilnWW7DLn39,1.0,22.0,3277.0,7800.0,electric blues,german blues,harmonica blues,,,,,,,,,,,,,,,
/artists/14318-bb-king,B.B. King,B.B. King,5xLSa7l4IV1gsQfhAMvl0U,1.0,66.0,2338691.0,2800000.0,blues,blues rock,classic rock,electric blues,jazz blues,soul blues,traditional blues,,,,,,,,,,,
/artists/8325933-bit,B.I.T,B.I.T,23vefpzObyldNm0sKdQgTc,1.0,0.0,22.0,18.0,,,,,,,,,,,,,,,,,,
/artists/378080-bob,B.o.B,B.o.B,5ndkK3dpZLKtBklKjxNQwT,1.0,76.0,1903362.0,10800000.0,atl hip hop,dance pop,hip hop,pop,pop rap,rap,southern hip hop,,,,,,,,,,,
/artists/9829909-b77,B77,B77,5ja442qT5eTfK2AtBCVmE7,1.0,32.0,4870.0,40400.0,french indietronica,,,,,,,,,,,,,,,,,
/artists/5643294-babymetal,BABYMETAL,BABYMETAL,630wzNP2OL7fl4Xl0GnMWq,1.0,66.0,1010118.0,957300.0,comic metal,idol rock,j-metal,kawaii metal,,,,,,,,,,,,,,
/artists/9970264-backnblack,BACK:N:BLACK,Cold Blue featuring Big Syke. Background: Don Black and John Bac,3TKoJhQN4J19PPBOTVcyiA,0.29,0.0,3.0,957300.0,,,,,,,,,,,,,,,,,,
/artists/1713414-bahama-soul-club,BAHAMA SOUL CLUB,Bahama Soul Club,7f5eZrk38Le0MCyy5QXkkI,1.0,14.0,109.0,2500.0,,,,,,,,,,,,,,,,,,
/artists/10135889-baiju-bhatt-and-red-sun,BAIJU BHATT & RED SUN,Baiju Bhatt & Red Sun,73bJOKvtVHfo9HJHM3jiRh,1.0,0.0,37.0,2.0,,,,,,,,,,,,,,,,,,
/artists/3079651-baio,BAIO,Baio,50lhyY7UVI9NyVHl79rVgk,1.0,42.0,27355.0,180900.0,nyc pop,,,,,,,,,,,,,,,,,
/artists/935109-bale,BALE,Bale,0aCVyvK8ZJp1c3nArx8Sy6,1.0,22.0,98.0,294.0,,,,,,,,,,,,,,,,,,
/artists/9887824-bambi-de-luxe,BAMBI DE LUXE,Bambino che Dorme De Luxe,1WGR6O9uVGgGZ7iwH9W7Ps,0.68,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
/artists/9666834-bankrupt-ch,BANKRUPT ,Bankrupt,2bIRzxO8MZcdBb3jiVFL3g,1.0,29.0,756.0,31200.0,hungarian punk,,,,,,,,,,,,,,,,,
/artists/120690-bap,BAP,BAP,39ukKqQOSUFJDAM9OLKQZg,1.0,48.0,117427.0,312200.0,german pop,german rock,kolsche karneval,liedermacher,,,,,,,,,,,,,,
/artists/10072944-barone-ch,BARON.E ,BARON.E,1caQnYGFCNkm8cVRIzLZBE,1.0,36.0,4692.0,56500.0,swiss pop,,,,,,,,,,,,,,,,,
/artists/8340128-bask-band,BASK band,Bank Band,5kbHObZlWoViBhC3p4EvZo,0.89,47.0,152550.0,171800.0,j-pop,j-rock,,,,,,,,,,,,,,,,
/artists/3362936-batalj,BATALJ,Batalj Björn,3zYiIXN4ONjSWzxMo2ek96,0.67,0.0,0.0,171800.0,,,,,,,,,,,,,,,,,,
/artists/10101459-batbait,BATBAIT,Batbait,1PGFrlFMjm2RIi2ndQ0lHG,1.0,5.0,294.0,389.0,,,,,,,,,,,,,,,,,,
/artists/1229623-baum,BAUM,BAUM,4XUgU65QR7O1xlzuRRCcUQ,1.0,36.0,5449.0,28500.0,la pop,,,,,,,,,,,,,,,,,
/artists/1420695-baikal,BAÏKAL,Baïkal,7fPf9GjX7g31BSn2zHSDlg,1.0,0.0,65.0,26.0,,,,,,,,,,,,,,,,,,
/artists/728018-bb-brunes,BB Brunes,BB Brunes,4tHeypFR25Cnx83nuHhrud,1.0,52.0,166823.0,478100.0,chanson,french garage rock,french indie pop,french pop,french rock,,,,,,,,,,,,,
/artists/5301323-bb-and-c,BB&C,BB&C,1u5pZX4ATnqgCflXgvUo1f,1.0,0.0,4.0,5.0,,,,,,,,,,,,,,,,,,
/artists/527352-bbc-big-band,BBC Big Band,BBC Big Band,3YqrhBXo1u2B9BNZM9OJLY,1.0,23.0,7832.0,7200.0,big band,,,,,,,,,,,,,,,,,
/artists/2217825-bbc-philharmonic-orchestra,BBC Philharmonic Orchestra,BBC Philharmonic Orchestra,2os8ZaeBvYxyVgTKrHtnvK,1.0,28.0,407.0,24300.0,british orchestra,,,,,,,,,,,,,,,,,
/artists/484026-bbc-symphony-orchestra,BBC Symphony Orchestra,BBC Symphony Orchestra,23BiSNXm5UaRFuusoWisYO,1.0,53.0,29638.0,597400.0,british orchestra,classical performance,orchestra,theme,,,,,,,,,,,,,,
/artists/9754809-bbk-lbr,BBK lbr,,,,,,,,,,,,,,,,,,,,,,,,
/artists/1447388-bbr,BBR,BBR,1rdr1CSuYT6vHFMlIfNtNQ,1.0,26.0,333.0,7300.0,,,,,,,,,,,,,,,,,,
/artists/8050998-bbess,BBess,BESS,63RF3q8ejWJup6nAPb3KLw,0.89,49.0,5746.0,245200.0,finnish dance pop,finnish hip hop,finnish pop,,,,,,,,,,,,,,,
/artists/9593169-bc35,BC35,BC35,3gjMDgrIxbIByX00UWDRJ2,1.0,0.0,71.0,52.0,,,,,,,,,,,,,,,,,,
/artists/7475194-bcuc,BCUC,BCUC,5CGnQOjeOoZW4a4FoPhUxW,1.0,32.0,12360.0,41500.0,south african alternative,,,,,,,,,,,,,,,,,
/artists/710650-bcee,BCee,BCee,3wdwWQXJbqpJJbMdp7KfEJ,1.0,50.0,35626.0,319000.0,drum and bass,jump up,liquid funk,,,,,,,,,,,,,,,
/artists/9091934-beckym,BECKY.M,Becky,5zeStppuiuAdHTVpcH2o9C,0.83,21.0,1394.0,6100.0,,,,,,,,,,,,,,,,,,
/artists/1433645-beelzebub,BEELZEBUB,Beelzebub,5HlVXkFU2H1RaaPI8eB7rJ,1.0,0.0,34.0,54.0,,,,,,,,,,,,,,,,,,
/artists/9645154-beggei,BEGGEI,BEGGEI,6btXPSDWL8lNdRS5kgVpxO,1.0,0.0,113.0,41.0,,,,,,,,,,,,,,,,,,
/artists/1991359-ben-et-bene,BEN ET BENE,Stefano e Bene,5j5M1UALmO7Hv7e6a4Z9R2,0.72,1.0,33.0,102.0,,,,,,,,,,,,,,,,,,
/artists/631618-ben-hur,BEN HUR,Ben Hur,1JZLUyuZ2aieVAKAbKeuwx,1.0,8.0,98.0,1500.0,,,,,,,,,,,,,,,,,,
/artists/10062715-benee,BENEE,BENEE,0Cp8WN4V8Tu4QJQwCN5Md4,1.0,72.0,655711.0,7400000.0,alt z,nz pop,pop,,,,,,,,,,,,,,,
/artists/1155942-bermudas,BERMUDAS,Bermudas,3BLsdHkpzr7oOo8VaSssXI,1.0,33.0,788.0,60800.0,,,,,,,,,,,,,,,,,,
/artists/9598639-beth-lydi,BETH LYDI,Beth Lydi,2JkUSYrh0wdhIvdil0uAhJ,1.0,14.0,1111.0,2900.0,norwegian techno,,,,,,,,,,,,,,,,,
/artists/504774-bhf,BHF,BHF,1MFnSdhLjTnfwNMadD99hA,1.0,1.0,21.0,8.0,,,,,,,,,,,,,,,,,,
/artists/9660459-bhz,BHZ,BHZ,3mmI5HKArDwgggj4j0aJyC,1.0,69.0,212343.0,1500000.0,german alternative rap,german hip hop,german trap,,,,,,,,,,,,,,,
/artists/7924128-bio-psy,BIO PSY,Bio-Psy,05vwzWDJNDtYbYQB3mo6gM,0.86,1.0,94.0,66.0,,,,,,,,,,,,,,,,,,
/artists/1998935-biotec,BIOTEC,Biotec,53N1bfuT2AkKXGKMqYouDL,1.0,1.0,135.0,103.0,,,,,,,,,,,,,,,,,,
