,venue,locality,postal_code,street,country,latitude,longitude,venue_website,manual_input
/venues/2362314,Kulturpunkt Flawil,Flawil,9230,St. Gallerstrasse 13,Switzerland,47.41291,9.18798,,/venues/4165424
/venues/4165424,KulturPunkt,Flawil,9230,St. Gallerstrasse 13,Switzerland,47.41291,9.18798,https://www.kulturpunkt-flawil.ch/,X
/venues/1760963,Tankstell Bar,St. Gallen,,.,Switzerland,47.41793,9.3644,,
/venues/2509004,Bierhalle,St. Gallen,,,Switzerland,47.41793,9.3644,,
/venues/2509009,Balgach,St. Gallen,,,Switzerland,47.41793,9.3644,,
/venues/3042374,Millionaires Club,St. Gallen,,,Switzerland,47.41793,9.3644,,
/venues/2962218,Lowen Bar,St. Gallen,,,Switzerland,47.41793,9.3644,,
/venues/2454469,Private Concert,St. Gallen,,,Switzerland,47.41793,9.3644,,
/venues/2496494,"Shopgig, Musik Hug",St. Gallen,,,Switzerland,47.41793,9.3644,,
/venues/2960563,C'est la vie,St. Gallen,,,Switzerland,47.41793,9.3644,,
/venues/3816529,Hotel Kronenhof,Zürich,8046,Wehntalerstrasse 551,Switzerland,47.41925,8.50521,,X
/venues/3852474,Kronensaal Hotel Kronenhof,Zürich,8046,Wehntalerstrasse 551,Switzerland,47.41925,8.50521,,/venues/3816529
/venues/4101459,Sankt Galler Eiszauber,St. Gallen,9000,Bogenstrasse 10,Switzerland,47.41964,9.36147,https://www.eiszauber.ch/,
/venues/4125934,DAS ZELT Bogenstrasse,St. Gallen,9000,Bogenstrasse 10,Switzerland,47.41964,9.36147,,
/venues/1764108,Lokremise,St. Gallen,9000,Grünbergstrasse 7,Switzerland,47.42129,9.36611,http://www.lokremise.ch,
/venues/2543079,Kinok,St. Gallen,9000,Grünbergstrasse 7,Switzerland,47.42129,9.36611,http://www.kinok.ch,
/venues/1901538,Einstein,St. Gallen,9000,Berneggstrasse 2,Switzerland,47.4214,9.37537,,
/venues/3732574,Honky Tonk (Hotel Einstein),St. Gallen,9000,Berneggstrasse 2,Switzerland,47.4214,9.37537,https://www.einstein.ch/home.html,
/venues/4368473,Ancien Aérodrome,Porrentruy,2900,,Switzerland,47.42255,7.07388,,
/venues/4347336,Hotel De Ville,Porrentruy,2900,,Switzerland,47.42255,7.07388,,
/venues/1676168,Backstage,St. Gallen,,,Switzerland,47.42448,9.37672,,
/venues/883191,Gambrinus Jazz Club,St. Gallen,,,Switzerland,47.42448,9.37672,,
/venues/3336029,Militärkantine,St. Gallen,,,Switzerland,47.42448,9.37672,http://www.militaerkantine.ch/,
/venues/3660654,Tankstelle,St. Gallen,,,Switzerland,47.42448,9.37672,,
/venues/3575729,Rumpletum,St. Gallen,,,Switzerland,47.42448,9.37672,,
/venues/3776434,"Oberriet, Motor Rumble",St. Gallen,,,Switzerland,47.42448,9.37672,,
/venues/3584534,Parkplatzfest,St. Gallen,,,Switzerland,47.42448,9.37672,,
/venues/3191454,Klub Villa,St. Gallen,,,Switzerland,47.42448,9.37672,,
/venues/3590199,Bangalow Family,St. Gallen,,,Switzerland,47.42448,9.37672,,
/venues/3279154,House Party,St. Gallen,,,Switzerland,47.42448,9.37672,,
/venues/99611,Sittertobel,St. Gallen,9000,,Switzerland,47.42456,9.3749,,
/venues/3880354,Aufgetischt St. Gallen,St. Gallen,9000,,Switzerland,47.42456,9.3749,,
/venues/2298874,Frauenbad Dreilinden,St. Gallen,9000,,Switzerland,47.42456,9.3749,,
/venues/4335050,JungKult Festival,St. Gallen,9000,,Switzerland,47.42456,9.3749,http://www.jungkult.ch,
/venues/2057329,Concerto,St. Gallen,9000,,Switzerland,47.42456,9.3749,,
/venues/1004201,"Innenhof, Historisches und Völkerkundemuseum",St. Gallen,9000,Museumsstrasse 50,Switzerland,47.4286,9.38296,,
/venues/1014316,Kulturfestival,St. Gallen,,Museum Street 50,Switzerland,47.4286,9.38296,,
/venues/151903,Olma Messen Halle,St. Gallen,9008,Splugenstrasse 12,Switzerland,47.43357,9.38586,https://www.olma-messen.ch/,
/venues/2732503,Messe - Halle 9.1,St. Gallen,9008,Splüngenstraße 12,Switzerland,47.43357,9.38586,,
/venues/3281484,Chapiteau Salto Natale,Kloten,8302,Parkplatz Holberg,Switzerland,47.44951,8.58216,,
/venues/3734999,Snus Bar,Kloten,,,Switzerland,47.44951,8.58216,,
/venues/82074,Eishalle,Kloten,,,Switzerland,47.44951,8.58216,,
/venues/4395065,High Five,Kloten,8302,,Switzerland,47.45265,8.57858,,
/venues/4026769,Reformierte Kirche Kloten,Kloten,8302,,Switzerland,47.45265,8.57858,,
/venues/4026774,Evang.-ref. Kirchgemeindehaus,Kloten,8302,,Switzerland,47.45265,8.57858,,
/venues/4026764,Büecheler-hus,Kloten,8302,,Switzerland,47.45265,8.57858,,
/venues/418986,Sportzentrum Tägerhard,Wettingen,5430,Tägerhardstrasse 112,Switzerland,47.45664,8.33324,,
/venues/2042734,Tägerhard Halle,Wettingen,5430,Tägerhardstrasse 112,Switzerland,47.45664,8.33324,,
/venues/2934693,Wettinger Sommerkonzerte,Wettingen,5430,Klosterstrasse 11,Switzerland,47.4569,8.31583,http://www.wettingersommerkonzerte.ch,
/venues/4362570,"Kantonsschule Wettingen, Aula",Wettingen,5430,Klosterstrasse 11,Switzerland,47.4569,8.31583,,
/venues/4411228,"Restaurant Müli, Mülligen",Aargau,5243,Mülirain 1,Switzerland,47.45911,8.24001,,
/venues/4419882,Strand Mülligen AG,Aargau,5243,Mülirain 1,Switzerland,47.45911,8.24001,,
/venues/3307124,L'Étage Sky Club,Wil,,,Switzerland,47.46356,9.04791,,
/venues/4342914,La Moka,Wil,9500,Dreilindenstrasse 50,Switzerland,47.46356,9.04791,http://la-moka.ch/,
/venues/3392889,Provi Buerglen,Wil,,,Switzerland,47.46356,9.04791,,
/venues/4344920,Open Klösti,Wil,9500,,Switzerland,47.46356,9.04791,,
/venues/3341069,World Food Festival,Wil,,,Switzerland,47.46356,9.04791,https://worldfoodfestival.ch/de,
/venues/4394262,Hinter dem alten Feuerwehrdepot,Wil,,Tonhallenstr. 23,Switzerland,47.46356,9.04791,,
/venues/3284969,"Wil, St. Gallen",Wil,,,Switzerland,47.46356,9.04791,,
/venues/2524099,Linde Pub,Wil,,,Switzerland,47.4665,9.04566,,
/venues/2550594,Red Lounge,Wil,9500,Tonhallenstrasse 24,Switzerland,47.4665,9.04566,,
/venues/1267706,Div. Beizen,Baden,5400,,Switzerland,47.46851,8.29722,,
/venues/2460804,"Stanzerei, Royal, Merkker, U.a",Baden,5400,,Switzerland,47.46851,8.29722,,
/venues/1615363,"Royal, Merkker Und Nordportal",Baden,5400,,Switzerland,47.46851,8.29722,,
/venues/4233294,Bäderquartier,Baden,5400,,Switzerland,47.46851,8.29722,,
/venues/4160204,The Bluus Club,Baden,Aargau 5400,,Switzerland,47.46851,8.29722,,
/venues/2400984,Cava Bar,Baden,5400,Untere Halde 9,Switzerland,47.47234,8.30993,http://www.cavabar.ch,
/venues/1471893,Cafe Cava,Baden,5400,Untere Halde 9,Switzerland,47.47234,8.30993,http://www.cafecava.ch/,
/venues/3573144,Badenfahrt,Baden,,,Switzerland,47.47288,8.30809,,
/venues/3432569,Tradinoi Mellingen,Baden,,,Switzerland,47.47288,8.30809,http://tradinoi.ch/,
/venues/962451,Blues Festival Baden Festival Grounds,Baden,,,Switzerland,47.47288,8.30809,,
/venues/3620934,Ocean Club - Badenfahrt 2017,Baden,,,Switzerland,47.47288,8.30809,,
/venues/3369264,Trudelhaus,Baden,,,Switzerland,47.47288,8.30809,http://www.visarte-aargau.ch/ausstellungsraum/index.html,
/venues/3591549,Stadtbibliothek Baden,Baden,,,Switzerland,47.47288,8.30809,,
/venues/1643153,One of a Million Music Festival,Baden,,,Switzerland,47.47377,8.30647,,
/venues/3090044,Primavista,Baden,,,Switzerland,47.47377,8.30647,http://primavista-music.ch,
/venues/2712558,Laden 5,Baden,,,Switzerland,47.47377,8.30647,,
/venues/2865288,House Show,Baden,,,Switzerland,47.47377,8.30647,,
/venues/3215473,Provisorium Baden,Baden,5400,Stadtturmstr. 1,Switzerland,47.47394,8.30679,,
/venues/3883989,Löschwasserbecken Lwb,Baden,5400,Stadtturmstrasse 1,Switzerland,47.47394,8.30679,,
/venues/2189939,Aktionshalle Stanzerei,Baden,5400,Bruggerstrasse 37,Switzerland,47.47573,8.30397,http://www.jazzgehtbaden.ch/gallery2009/stanzerei/index.html,
/venues/2760653,Merkker Kulturlokal,Baden,5400,Bruggerstrasse 37,Switzerland,47.47573,8.30397,,/venues/848676
/venues/848676,Merkker,Baden,5400,Bruggerstrasse 37,Switzerland,47.47591,8.30448,,X
/venues/946411,Stanzerei,Baden,5400,Bruggerstrasse 37,Switzerland,47.47591,8.30448,,
/venues/1926069,Stadtfest,Baden,5400,Bruggerstrasse 37,Switzerland,47.47591,8.30448,,
/venues/1509938,Royal,Baden,5400,Bahnhofstrasse 39,Switzerland,47.47625,8.30818,,
/venues/2760648,Kulturbetrieb Royal,Baden,5400,Bahnhofstrasse 39,Switzerland,47.47625,8.30818,,
/venues/4366906,Amphitheater Vindonissa,Zürich,5210,Amphirain 2,Switzerland,47.4769,8.21389,,
/venues/4380397,Das Zelt Windisch,Aargau,5210,Amphirain 2,Switzerland,47.4769,8.21389,,
/venues/984076,Kultur- und Kongresszentrum Trafo,Baden,5400,Brown Boveri Platz 1,Switzerland,47.47824,8.30507,,
/venues/1779818,Trafoplatz,Baden,5400,Brown Boveri Platz 1,Switzerland,47.47824,8.30507,,
/venues/1671073,Odeon,Zürich,,Bahnhofplatz 11,Switzerland,47.48148,8.20866,,
/venues/1881968,Kulturhaus Odeon,Zürich,5200,Bahnhofplatz 11,Switzerland,47.48148,8.20866,,
/venues/457221,Afro Pfingsten,Winterthur,8400,,Switzerland,47.48569,8.72929,https://www.afro-pfingsten.ch/,
/venues/2801868,Wiesendangen,Winterthur,8400,,Switzerland,47.48569,8.72929,,
/venues/3295499,Laura's Pub,Zürich,,,Switzerland,47.48674,8.21091,https://www.facebook.com/Lauras-Pub-144348125643768/,
/venues/3584489,Openair Lauschallee,Zürich,,,Switzerland,47.48674,8.21091,,
/venues/3668739,Winzerfest Döttingen,Zürich,,,Switzerland,47.48674,8.21091,,
/venues/3537259,Argovia Fäscht,Zürich,,,Switzerland,47.48674,8.21091,,
/venues/579441,Kraftfeld,Winterthur,8400,Lagerplatz 18,Switzerland,47.49483,8.71811,http://www.kraftfeld.ch/,X
/venues/1615623,Verein Kraftfeld,Winterthur,,Lagerplatz 18,Switzerland,47.49483,8.71811,,/venues/579441
/venues/2838453,Halle 53,Winterthur,8400,Katharina Sulzer-Platz,Switzerland,47.49614,8.71866,,X
/venues/3275469,"Halle 53, Sulzer Areal",Winterthur,8400,Katharina Sulzer Platz,Switzerland,47.49614,8.71866,,/venues/2838453
/venues/1485613,Trinity Bar,Basel,,,Switzerland,47.49645,7.59426,,
/venues/639881,Restaurant La Merveille,Basel,,,Switzerland,47.49645,7.59426,,
/venues/639826,Havanna Bar,Basel,,,Switzerland,47.49645,7.59426,,
/venues/1251111,Palais Noir,Basel,,,Switzerland,47.49645,7.59426,,
/venues/418591,X Club,Basel,,,Switzerland,47.49645,7.59426,,
/venues/2114929,Café Noire,Basel,,,Switzerland,47.49645,7.59426,,
/venues/4417442,Lokal,Winterthur,8400,Zürcherstrasse 41,Switzerland,47.49674,8.71604,https://www.facebook.com/lokal.winterthur/?ref=page_internal,X
/venues/4294499,Lokstadt / Halle Draisine,Winterthur,8400,Zürcherstrasse 41,Switzerland,47.49674,8.71604,,/venues/4417442
/venues/505121,Winterthurer Musikfestwochen,Winterthur,8400,Steinberggasse,Switzerland,47.49833,8.72866,http://www.musikfestwochen.ch/,
/venues/354756,Steinberggasse,Winterthur,8400,Steinberggasse,Switzerland,47.49833,8.72866,,
/venues/3654179,Kulturkoller,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3366179,Zeughaus,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3397159,Bolero,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3191894,Kulturklub Tösstal,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3291914,Andelfingen an der Thur,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3345604,Wohnzimmerkonzert,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3502089,Skulpturen Biennale,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3261854,Schloss Hegi,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3509114,The Blackhouse,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3572539,Salzhaus Sommerbar,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3467994,Hörbar im bloom,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3592774,Dinhard WG Hausfest,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/3470634,Rotary Club,Winterthur,,,Switzerland,47.49882,8.72369,,
/venues/4392176,Kulturclub Tösstal Rebel Dia,Winterthur,8488,Käppelistrasse 14,Switzerland,47.49882,8.72369,,
/venues/2846208,Casinotheater Theatersaal,Winterthur,8400,Stadthausstrasse 119,Switzerland,47.49974,8.72661,,
/venues/2865058,Casinotheater Festsaal,Winterthur,8400,Stadthausstrasse 119,Switzerland,47.49974,8.72661,,
/venues/2469554,Villa K.,Winterthur,,,Switzerland,47.49995,8.73756,,
/venues/2830813,Güterschuppen Bahnhof Töss,Winterthur,,,Switzerland,47.49995,8.73756,,
/venues/2726283,Villa Kunterbunt,Winterthur,,,Switzerland,47.49995,8.73756,,
/venues/2865273,Meh Suff! Winter Festival,Winterthur,,,Switzerland,47.49995,8.73756,,
/venues/3046319,Schlosshof Kyburg,Winterthur,,Museum Schloss Kyburg 8314 Kyburg,Switzerland,47.49995,8.73756,,
/venues/2767808,Theater Winterthur Im Foyer,Winterthur,8400,Theaterstrasse 4,Switzerland,47.5018,8.72711,,
/venues/2767793,Theater Winterthur Studio,Winterthur,8400,Theaterstrasse 4,Switzerland,47.5018,8.72711,,
/venues/2450339,Kongress Und Kgh,Winterthur,8400,Liebestrasse 3,Switzerland,47.50214,8.72959,,/venues/2788493
/venues/2788493,Kongress- Und Kirchgemeindehaus,Winterthur,8400,Liebestrasse 3,Switzerland,47.50214,8.72959,,X
/venues/2764428,Kongresszentrum Parkarena,Winterthur,8404,Barbara Reinhartstr. 24,Switzerland,47.50316,8.76173,,
/venues/936296,Parkarena B. Reinhardt Str.,Winterthur,8400,Barbara Reinhart Strasse 24,Switzerland,47.50316,8.76173,,
/venues/4201719,Gate27 Auditorium,Winterthur,8400,Theaterstrasse 27,Switzerland,47.50389,8.72846,,X
/venues/3088769,"Gate 27, Theaterstr. 27",Winterthur,8400,Theaterstrasse 27,Switzerland,47.50389,8.72846,,/venues/4201719
/venues/3568464,Sicht Feld Openair,Basel,,,Switzerland,47.50852,8.01867,http://www.sichtfeld-openair.ch/,
/venues/3528909,Kino Monti,Basel,,,Switzerland,47.50852,8.01867,,
/venues/3709874,Living Room Show,Bulach,,,Switzerland,47.51607,8.54196,https://www.morganfinlay.com/home,
/venues/3548364,Altstadt Pub,Bulach,,,Switzerland,47.51607,8.54196,,
/venues/1487043,Sonne 56,Basel,,Pratteln,Switzerland,47.51832,7.69199,,
/venues/3505764,Mini 27,Basel,,,Switzerland,47.51832,7.69199,,
/venues/3307239,Masters of Symphonic Metal,Basel,,,Switzerland,47.51832,7.69199,,
/venues/3688679,Up in Smoke Vol. 5,Basel,,,Switzerland,47.51832,7.69199,,
/venues/1766678,Extremefest,Basel,,,Switzerland,47.52114,7.69167,,
/venues/2640148,Up in Smoke,Basel,,,Switzerland,47.52114,7.69167,,
/venues/260596,Metal Dayz,Basel,,,Switzerland,47.52114,7.69167,,
/venues/2930563,Hatefest,Basel,,,Switzerland,47.52114,7.69167,,
/venues/127855,Backstage,Basel,,,Switzerland,47.52114,7.69167,,
/venues/1538108,Guss39,Bulach,8180,Schaffhauserstrasse 102,Switzerland,47.52487,8.53685,,
/venues/936421,Guss 81-80,Bulach,8180,Schaffhauserstrasse 102,Switzerland,47.52487,8.53685,,
/venues/514666,Z7 Konzertfabrik,Basel,4133,KRAFTWERKSTRASSE 7,Switzerland,47.52729,7.69406,http://www.z-7.ch/,X
/venues/4233329,Z7 Summer Nights Open Air,Basel,4133,Kraftwerkstrasse 7,Switzerland,47.52729,7.69406,,/venues/514666
/venues/3517869,Jugendfest Rheinfelden,Basel,4310,Z7 Konzertfabrik Kraftwerkstrasse 7,Switzerland,47.52729,7.69406,http://www.z-7.ch/about.php?locationid=19,
/venues/4373910,Restaurant Traube Neukirch,St. Gallen,CH-9315,Amriswilerstrasse 2,Switzerland,47.52897,9.36993,http://traube-neukirch.ch,/venues/4373838
/venues/4373838,Restaurant Traube,St. Gallen,CH - 9315 Neukirch,Amriswilerstrasse 2,Switzerland,47.52897,9.36993,http://traube-neukirch.ch,X
/venues/3613384,Das Viertel Club,Basel,4052,St. Jakobstrasse 400,Switzerland,47.53967,7.62062,,
/venues/3613379,Gartenbad St. Jakob & Das Viertel Club,Basel,4052,St. Jakobstrasse 400,Switzerland,47.53967,7.62062,,
/venues/628886,St. Jakobshalle,Basel,4052,"Brüglingerstrasse, 21",Switzerland,47.5399,7.61826,http://www.stjakobshalle.ch/,X
/venues/3057224,"St. Jakobshalle, Grosse Halle",Basel,4028,Brüglingerstr. 21,Switzerland,47.5399,7.61826,,/venues/628886
/venues/1560703,St. Jacobshalle,Basel,4052,Brüglingerstr. 19-21,Switzerland,47.5399,7.61826,,/venues/628886
/venues/3010349,Openair St. Jakob + Garage,Basel,4052,Brüglingerstrasse 19-21,Switzerland,47.5399,7.61826,,/venues/628886
/venues/3010339,Openair Areal St. Jakob + Hinterhof Bar,Basel,4052,Brüglingerstrasse 19-21,Switzerland,47.5399,7.61826,,/venues/628886
/venues/3033044,Openair Areal St. Jakob,Basel,CH-4052,Brüglingerstr. 19-21,Switzerland,47.5399,7.61826,,/venues/628886
/venues/3010334,Openair St. Jakob,Basel,4052,Brüglingerstrasse 19-21,Switzerland,47.5399,7.61826,,/venues/628886
/venues/3010344,Openair St. Jakob + Nordstern,Basel,4052,Brüglingerstrasse 19-21,Switzerland,47.5399,7.61826,,/venues/628886
/venues/3033059,Openair Areal St. Jakob + Club Nordstern,Basel,CH-4052,Brüglingerstr. 19-21,Switzerland,47.5399,7.61826,,/venues/628886
/venues/1227956,Hinterhof Bar,Basel,4062,"Münchensteinerstrasse, 81",Switzerland,47.53992,7.60672,http://hinterhof.ch/,
/venues/3737064,Viertel Klub,Basel,4052,Münchensteinerstrasse 81,Switzerland,47.53992,7.60672,,
/venues/3584484,Viertel Dach,Basel,4052,Münchensteinerstrasse 81,Switzerland,47.53992,7.60672,,
/venues/3084344,Hinterhof Dachterrasse,Basel,CH-4052,Munchensteinerstrasse 81,Switzerland,47.53992,7.60672,http://hinterhof.ch/dachterrasse/,
/venues/418151,C4,Winterthur,,,Switzerland,47.54001,8.85172,,
/venues/418141,Tonbombe,Winterthur,,,Switzerland,47.54001,8.85172,,
/venues/1251076,Purple Park,Basel,4000,Meret Oppenheim-strasse 80,Switzerland,47.54551,7.59006,http://www.purplepark.ch/,
/venues/851231,Meret Oppenheimstrasse 80,Basel,4000,Meret Oppenheimstrasse 80,Switzerland,47.54551,7.59006,http://www.purplepark.ch/,
/venues/121743,Sommercasino,Basel,4052,Münchensteinstrasse 1,Switzerland,47.5474,7.59857,,X
/venues/1409428,Sommercasino Basel,Basel,,Münchensteinerstrasse 1,Switzerland,47.5474,7.59857,,/venues/121743
/venues/82750,Sommer Casino,Basel,,Münchensteinerstrasse  1,Switzerland,47.5474,7.59857,,/venues/121743
/venues/1410133,"Tresor Club, Summer Casino Basel",Basel,4052,Münchensteinerstrasse 1,Switzerland,47.5474,7.59857,,/venues/121743
/venues/960976,Sommerkasino,Basel,4052,Muchensteinerstrasse 1,Switzerland,47.5474,7.59857,,/venues/121743
/venues/851651,Somercasino,Basel,4052,Münchensteinerstrasse 1,Switzerland,47.5474,7.59857,,/venues/121743
/venues/560016,Bluegrass In Basel,Basel,,Peter Merian-Strasse 30,Switzerland,47.54822,7.59548,,
/venues/2476354,Jufa,Basel,4002,Peter Merian-Strasse 30,Switzerland,47.54822,7.59548,,
/venues/2663728,St. Jakobsareal,Basel,4052,Jakobsareal,Switzerland,47.54842,7.61017,,/venues/628886
/venues/3354509,St. Jakob Areal & Club Cafe Singer,Basel,4052,,Switzerland,47.54842,7.61017,,/venues/628886
/venues/4233219,"Ubs Schalterhalle , Aeschenvorstadt",Basel,4052,,Switzerland,47.54842,7.61017,,
/venues/3807974,Festhalle Rüegerholz,Winterthur,8500,Festhüttenstrasse 21,Switzerland,47.54942,8.89995,,/venues/84566
/venues/84566,Festhalle Rügerholz,Winterthur,8500,Festhuettenstrasse 21,Switzerland,47.54942,8.89995,,X
/venues/4161184,Blues Fest,Winterthur,,Festhüttenstrasse 1,Switzerland,47.54942,8.89995,,
/venues/58811,Atlantis,Basel,4051,Klosterberg 13,Switzerland,47.552,7.59057,,
/venues/4364160,Groove Now,Basel,4051,Klosterberg 13,Switzerland,47.552,7.59057,https://www.groovenow.ch/en/home,
/venues/4411229,Hotel Schützen,Basel,4310,Bahnhofstrasse 19,Switzerland,47.5531,7.79232,,
/venues/4391506,Restaurant Schützen,Basel,4310,Bahnhofstrasse 19,Switzerland,47.5531,7.79232,,
/venues/3249669,Theater Basel - Grosse Bühne,Basel,4051,Theaterstrasse 7,Switzerland,47.55357,7.5904,,
/venues/1629603,Theater - Foyer,Basel,4051,Theaterstrasse 7,Switzerland,47.55357,7.5904,,
/venues/2527519,Kult Kino,Basel,4051,Theaterstrasse 7,Switzerland,47.55357,7.5904,http://www.kultkino.ch/,
/venues/628996,Münsterplatz,Basel,4051,,Switzerland,47.55372,7.58607,,
/venues/3412624,Schifflände,Basel,4051,,Switzerland,47.55372,7.58607,,
/venues/2732288,Stadt-casino - Musiksaal,Basel,4000,Steinenberg 14,Switzerland,47.55425,7.58936,,X
/venues/2732583,Stadt-casino - Hans Huber Saal,Basel,4000,Steinenberg 14,Switzerland,47.55425,7.58936,,/venues/2732288
/venues/3449069,Tibidabo,Winterthur,8500,Altweg 5,Switzerland,47.55425,8.89415,http://www.tibidabo.ch,X
/venues/3182309,Tibi Dabo,Winterthur,8500,Altweg 5,Switzerland,47.55425,8.89415,,/venues/3449069
/venues/4363045,Kunstmuseum Basel - Innenhof ('jazz&art'),Basel,4051,St. Alban-Graben 16,Switzerland,47.55429,7.59403,,
/venues/4343560,"Kunstmuseum Basel, Hauptbau Innenhof",Basel,4051,St. Alban-Graben 16,Switzerland,47.55429,7.59403,,
/venues/1641558,"Festsaal, Stadtcasino Basel",Basel,4051,Steinenberg 14,Switzerland,47.5543,7.58954,,/venues/88834
/venues/1200066,"Hans Huber-Saal, Stadtcasino Basel",Basel,4051,Steinenberg 14,Switzerland,47.5543,7.58954,,/venues/88834
/venues/88834,Casino,Basel,4000,Steinenberg 14,Switzerland,47.5543,7.58954,,X
/venues/1741798,"Musikaal, Stadt-Casino",Basel,4051,Steinenberg 14,Switzerland,47.5543,7.58954,,/venues/88834
/venues/80955,Stadtcasino Basel,Basel,4005,"Steinenberg 14, Barfüsserplatz",Switzerland,47.55431,7.58946,,/venues/88834
/venues/4407762,Kunsthalle - Innenhof,Basel,4051,Steinenberg 12,Switzerland,47.55431,7.58946,,
/venues/4418868,Barock,Basel,4001,Freie Strasse 52,Switzerland,47.55571,7.59019,https://www.barock-club.ch/,X
/venues/4393608,Barrock,Basel,4001,Freie Strasse 52,Switzerland,47.55571,7.59019,https://www.barock-club.ch/?fbclid=IwAR3LRZgdQR-sGpXbrroENKO4aQ-JhdM-nc42ZSPfDfpL8EyOafQrqzMkH98,/venues/4418868
/venues/4411715,Ginial-Bar,St. Gallen,8590,Industriestrasse 6,Switzerland,47.55697,9.36788,https://www.facebook.com/fishgroup.ch,
/venues/4398148,Die Gin-Bar,St. Gallen,8590,Industriestrasse 6,Switzerland,47.55697,9.36788,https://fishgroup.ch/,
/venues/83393,Openair Frauenfeld,Winterthur,8500,Grosse Allmend,Switzerland,47.5573,8.89941,http://new.openair-frauenfeld.ch,X
/venues/2842773,Ölfleck,Winterthur,,,Switzerland,47.5573,8.89941,,
/venues/2104189,Dreiegg,Winterthur,,,Switzerland,47.5573,8.89941,http://www.kellerschuran.ch/,
/venues/474781,Frauendweld Open Air,Winterthur,,,Switzerland,47.5573,8.89941,,/venues/83393
/venues/125515,Racetrack,Winterthur,,,Switzerland,47.5573,8.89941,,
/venues/123515,Eishalle Deutweg,Winterthur,,,Switzerland,47.5573,8.89941,,
/venues/474811,Ministry Of Rock,Winterthur,,,Switzerland,47.5573,8.89941,,
/venues/115992,This Is A Hoax,Winterthur,,,Switzerland,47.5573,8.89941,,
/venues/2626963,"Theater Gleis 5, Forum Für Andere Musik",Winterthur,,,Switzerland,47.5573,8.89941,,
/venues/2853448,Brothers of Music,Winterthur,,,Switzerland,47.5573,8.89941,,
/venues/4366601,"Theater Fauteuil, Tabourettli",Basel,4051,Spalenberg 12,Switzerland,47.55735,7.58641,,X
/venues/4390325,Theater Fauteuil - Kaisersaal,Basel,4051,Spalenberg 12,Switzerland,47.55735,7.58641,,/venues/4366601
/venues/2504514,Bscene Festival,Basel,,,Switzerland,47.55742,7.59257,,
/venues/2077634,Musik-akademie,Basel,,,Switzerland,47.55742,7.59257,,
/venues/2446114,Stube,Basel,,,Switzerland,47.55742,7.59257,,
/venues/2453049,Velvet Club,Basel,,,Switzerland,47.55742,7.59257,,
/venues/2540609,VISK,Basel,,,Switzerland,47.55742,7.59257,,
/venues/1566783,Sud Basel,Basel,4058,Burgweg 15,Switzerland,47.55794,7.60127,,
/venues/2812388,Kulturbeiz 113,Basel,,"Burgweg 15, 4058 Klein-Basel",Switzerland,47.55794,7.60127,http://kulturbeiz113.ch/,
/venues/3023514,milk and Wodka,Basel,4058,Burgweg 15,Switzerland,47.55794,7.60127,http://www.milkandwodka.net/Newspage.html,
/venues/4370722,Offene Bühne Nadelberg,Basel,4051,Nadelberg 4,Switzerland,47.5587,7.58536,,
/venues/4376292,Offene Bühne Basel,Basel,,nadelberg 4,Switzerland,47.5587,7.58536,,
/venues/36157,Hirscheneck,Basel,4058,Lindenberg 23,Switzerland,47.5596,7.58858,http://www.hirscheneck.ch/,
/venues/3184134,"ARK, Ausstellungsraum Klingental",Basel,,,Switzerland,47.5596,7.58858,http://www.ausstellungsraum.ch,
/venues/3220139,Podium,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3405414,Baloise Session,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3654174,Alte Markthalle,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3184859,Milchhüsli,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3306264,Tension Festival,Basel,,Sankt Jakob Sportanlagen,Switzerland,47.5596,7.58858,http://www.tension-festival.ch/,
/venues/3556724,Beyeler Museum,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3570934,Leimentaler Openair,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3482869,Terrorsamba,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3409154,Wohnzimmerkonzert,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3287669,Hillchill Open Air,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3307454,Patschifik,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3574479,Aktienmühle,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3126174,Doors Club,Basel,,,Switzerland,47.5596,7.58858,,
/venues/3341064,Giardino Unplugged,Basel,,,Switzerland,47.5596,7.58858,,
