genre_id,genre_name,parent_genre_id,parent_genre_name,everynoise_id,discogs_genre_name,discogs_style_name
Q107025062,French Caribbean music,Q3394906,music of the Caribbean,,,
Q5502044,French classical music,Q9730,Western classical music,,,
Q5502126,French electronic music,Q9778,electronic music,,,
Q5502126,French electronic music,Q672134,music of France,,,
Q2956178,French folk music,Q672134,music of France,frenchfolk,,
Q2956178,French folk music,Q98528192,European folk music,frenchfolk,,
Q107356948,French folk song,Q2956178,French folk music,,,
Q138020,French hip hop,Q11401,hip hop music,frenchhiphop,,
Q138020,French hip hop,Q672134,music of France,frenchhiphop,,
Q138020,French hip hop,Q11401,hip hop music,rapfrancais,,
Q138020,French hip hop,Q672134,music of France,rapfrancais,,
Q1455292,French house,Q20502,house music,filterhouse,,
Q5502277,French jazz,Q8341,jazz,frenchjazz,,
Q5502277,French jazz,Q672134,music of France,frenchjazz,,
Q662073,French opera,Q1344,opera,frenchopera,,
Q1610196,French organ school,,,,,
Q927425,French overture,Q8361,baroque music,,,
Q927425,French overture,Q202287,overture,,,
Q60500291,French polka,Q153071,polka,,,
Q1162954,French pop music,Q37073,pop music,frenchpop,,
Q1162954,French pop music,Q672134,music of France,frenchpop,,
Q21427887,French progressive rock,Q49451,progressive rock,rockprogressiffrancais,,
Q3410854,French punk,Q3071,punk rock,frenchpunk,,
Q3410854,French punk,Q672134,music of France,frenchpunk,,
Q3437841,French rock,Q11399,rock music,frenchrock,,
Q3437841,French rock,Q672134,music of France,frenchrock,,
Q108297244,French-Canadian folk music,Q17513988,Canadian folk music,,,
Q5501660,French-Canadian music,,,,,
Q2956201,French-Flemish polyphonic chanson,,,,,
Q1455487,Frenchcore,Q388906,hardcore techno,frenchcore,,
Q1455932,Frevo,Q11639,dance,frevo,,
Q20820817,Frisian pop music,Q37073,pop music,,,
Q20820817,Frisian pop music,Q377185,music of the Netherlands,,,
Q944800,Frottola,Q7366,song,,,
Q15810872,frühlingslied,Q7366,song,,,
Q3509353,fuji music,Q9048265,Yoruba music,fuji,,
Q108297245,Fula music,Q6942329,music of West Africa,musiquepeule,,
Q10286190,full on,Q622871,psychedelic trance,fullon,,
Q3090876,funaná,Q316930,dance music,funana,,funaná
Q26897135,functional music,Q638,music,,,
Q2738113,funeral doom metal,Q186170,doom metal,funeraldoom,,funeral+doom+metal
Q1677377,funeral march,Q211025,march,,,
Q5509175,Fungi,Q98528191,Caribbean folk music,,,
Q164444,funk,Q45981,rhythm and blues,funk,funk+/+soul,funk
Q164444,funk,Q373342,popular music,funk,funk+/+soul,funk
Q108297246,funk 150 bpm,Q1931130,funk carioca,funk150bpm,,
Q97181439,funk arrochado,,,,,
Q1931130,funk carioca,Q11401,hip hop music,funkcarioca,,favela+funk
Q1931130,funk carioca,Q851213,electronic dance music,funkcarioca,,favela+funk
Q107010629,funk mandelão,Q1931130,funk carioca,funkmandelao,,
Q107010629,funk mandelão,Q1931130,funk carioca,ravefunk,,
Q10286515,funk melody,Q1931130,funk carioca,funkmelody,,
Q667659,funk metal,Q20378,alternative metal,funkmetal,,funk+metal
Q667659,funk metal,Q835891,funk rock,funkmetal,,funk+metal
Q15893013,funk ostentação,Q1931130,funk carioca,funkostentacao,,
Q19708604,funk ousadia,Q1931130,funk carioca,,,
Q106547171,funk paulista,,,funkpaulista,,
Q10354439,funk proibidão,Q1931130,funk carioca,,,
Q835891,funk rock,Q11399,rock music,funkrock,,
Q65937845,funk soul,Q131272,soul music,,,
Q65937845,funk soul,Q164444,funk,,,
Q61058797,Funkcore,,,,,
Q108297247,funknejo,Q10370558,sertanejo universitário,,,
Q11332204,funkot,Q851213,electronic dance music,indonesianhardcore,,funkot
Q1460303,funkstep,Q9364028,UK funky,,,
Q1091056,funktronica,Q851213,electronic dance music,,,
Q5871732,funky,,,,,
Q106521759,funky breaks,Q663519,breakbeat,funkybreaks,,
Q949369,funky house,Q20502,house music,funkyhouse,,
Q912383,Furniture music,,,,,
Q22908553,future bass,Q96740854,bass music,futurebass,,
Q22908553,future bass,Q106477728,post-dubstep (US),futurebass,,
Q106634926,future bounce,Q20021059,future house,,,
Q80725127,future funk,Q20502,house music,futurefunk,,
Q80725127,future funk,Q15733887,vaporwave,futurefunk,,
Q5510816,future garage,Q1165777,UK garage,futuregarage,,
Q5510816,future garage,Q106130091,post-dubstep,futuregarage,,
Q20021059,future house,Q20502,house music,futurehouse,,
Q89423567,future jazz,Q1136331,nu jazz,,,future+jazz
Q101109587,future rave,Q9778,electronic music,,,
Q101109587,future rave,Q316930,dance music,,,
Q101109587,future rave,Q898709,rave music,,,
Q828243,futurepop,Q372103,electronic body music,futurepop,,
Q828243,futurepop,Q851213,electronic dance music,futurepop,,
Q828243,futurepop,Q1298934,synth-pop,futurepop,,
Q2195355,futurism,,,,,
Q106636250,futuristic swag,Q2572585,pop rap,futuristicswag,,
Q106636250,futuristic swag,Q2913982,trap music,futuristicswag,,
Q1045541,G-funk,Q11401,hip hop music,gfunk,,g-funk
Q107697041,g-house,Q20502,house music,ghouse,,
Q5515214,Gaana,,,,,
Q820049,gabber,Q388906,hardcore techno,,,gabber
Q3501147,gabber metal,Q388906,hardcore techno,,,
Q3501147,gabber metal,Q820049,gabber,,,
Q16148439,Gaelic music,Q268673,music of the United Kingdom,,,
Q65067835,Gaelic psalm singing,Q935586,liturgical music,,,
Q65067835,Gaelic psalm singing,Q20615323,Gaelic song,,,
Q20615323,Gaelic song,Q16148439,Gaelic music,,,
Q20615323,Gaelic song,Q17018487,Scottish folk music,,,
Q7832290,Gaelic traditional music,,,,,
Q12890903,gaga,,,,,
Q718540,gagaku,Q7832297,traditional Japanese music,,,gagaku
Q718540,gagaku,Q15614479,East Asian court ceremonial music,,,gagaku
Q108297248,Gagauz folk music,Q2000397,music of Moldova,,,
Q108297248,Gagauz folk music,Q6966089,Balkan folk music,,,
Q846219,Gagok,,,,,
Q535328,Gaita zuliana,Q2486179,music of Venezuela,gaitazuliana,,gaita
Q535328,Gaita zuliana,Q98528197,Hispanic American folk music,gaitazuliana,,gaita
Q1141686,Galante music,,,,,
Q5518471,Galerón,,,,,
Q60792489,Galician chant,Q23072435,chant,,,
Q3327514,Galician folk music,Q10334896,Galician music,galicianfolk,,galician+traditional
Q3327514,Galician folk music,Q98528259,Spanish folk music,galicianfolk,,galician+traditional
Q3327514,Galician folk music,Q98528277,Celtic folk music,galicianfolk,,galician+traditional
Q91057397,Galician melody,,,,,
Q10334896,Galician music,Q964987,music of Spain,,,
Q26280189,Galician rumba,,,,,
Q288824,galliard,Q201405,Renaissance music,,,
Q288824,galliard,Q978825,Renaissance dance,,,
Q2956240,Gallican chant,Q23072435,chant,,,
Q20656222,galopa misionera,Q11639,dance,,,
Q12483322,Gamad,Q12499697,Minangkabau music,,,
Q1492977,Gambian hip hop,Q11401,hip hop music,,,
Q1492977,Gambian hip hop,Q1955000,music of the Gambia,,,
Q5519824,Game Boy music,,,,,
Q194492,gamelan,Q2088357,musical ensemble,gamelan,,gamelan
Q194492,gamelan,Q106586998,Southeast Asian classical music,gamelan,,gamelan
Q12472139,gamelan angklung,Q11210968,Balinese gamelan,,,
Q5520012,gamelan bebonangan,Q4882148,gamelan beleganjur,,,
Q4882148,gamelan beleganjur,Q11210968,Balinese gamelan,,,
Q65211712,gamelan bungbang,Q194492,gamelan,,,
Q5520020,gamelan degung,Q194492,gamelan,,,
Q5520004,gamelan gadhon,Q194492,gamelan,,,
Q5520013,gamelan gambang,Q194492,gamelan,,,
Q5520014,gamelan gender wayang,Q11210968,Balinese gamelan,,,
Q5520015,gamelan gong gede,Q11210968,Balinese gamelan,,,
Q1493069,gamelan gong kebyar,Q11210968,Balinese gamelan,,,
Q5520017,gamelan jegog,Q11210968,Balinese gamelan,,,
Q12487960,gamelan joged bumbung,Q11639,dance,,,
Q12487960,gamelan joged bumbung,Q194492,gamelan,,,
Q65213526,gamelan keraton yogyakarta,Q194492,gamelan,,,
Q100348626,gamelan mandolin,Q194492,gamelan,,,
Q100348626,gamelan mandolin,Q2088357,musical ensemble,,,
Q6741534,gamelan Melayu,Q194492,gamelan,,,
Q6936014,gamelan munggang,Q194492,gamelan,,,
Q12483347,gamelan pelog salendo,Q194492,gamelan,,,
Q5520018,gamelan salendro,Q194492,gamelan,,,
Q5520010,gamelan sekaten,Q194492,gamelan,,,
Q5520021,gamelan selunding,Q11210968,Balinese gamelan,,,
Q5520022,gamelan semar pegulingan,Q11210968,Balinese gamelan,,,
Q5520007,gamelan siteran,Q194492,gamelan,,,
Q5520009,gamelan surakarta,Q194492,gamelan,,,
Q106704476,Gamewave,,,,,
Q834566,Ganga,Q685884,vocal music,,,
Q834566,Ganga,Q107331898,Croatian folk music,,,
Q4585173,gangar,Q201022,folk dance,,,
Q4585173,gangar,Q4585201,slått,,,
Q5625934,Gånglåt,,,,,
Q753679,gangsta rap,Q966564,hardcore hip hop,gangsterrap,,gangsta
Q2413836,Gar,Q11639,dance,,,
Q2413836,Gar,Q1065742,religious music,,,
Q928825,garage house,Q20502,house music,garagehouse,,garage+house
Q2296495,garage punk,Q3071,punk rock,garagepunk,,
Q2296495,garage punk,Q211573,garage rock,garagepunk,,
Q211573,garage rock,Q11399,rock music,garagerock,,garage+rock
Q98528290,garage rock revival,Q211573,garage rock,garagerockrevival,,
Q882985,Garba,Q531426,music of India,,,
Q98528249,Garifuna folk music,Q98528191,Caribbean folk music,garifunafolk,,
Q3098694,Gasba music,,,,,
Q94639707,Gascon folk music,Q3702442,Occitan folk music,,,
Q2494949,Gato,Q11639,dance,,,
Q5479290,Gato cuyano,,,,,
Q1495855,Gattung,,,,,
Q5876350,gauchito,,,,,
Q25419286,Gaúcho rock,Q11399,rock music,rockgaucho,,
Q5529053,Gazel,,,,,
Q328296,GDR rock,Q11399,rock music,ostrock,,
Q328296,GDR rock,Q108161008,music of the German Democratic Republic,ostrock,,
Q1208331,Gebrauchsmusik,Q638,music,,,
Q106547427,geek rap,,,rapgeek,,
Q2324411,geek rock,Q11399,rock music,geekrock,,
Q2324411,geek rock,Q19678100,nerd music,geekrock,,
Q5529931,Geet,Q7366,song,,,
Q1357775,Geisslerlieder,,,,,
Q65209820,gejog lesung Yogyakarta,,,,,
Q17231747,Gekijou,Q10922,hardcore punk,skramz,,
Q17231747,Gekijou,Q10926,emo,skramz,,
Q11398105,gekitomo music,Q107021951,score,,,
Q11398105,gekitomo music,Q107736421,soundtrack,,,
Q5530446,Gelineau psalmody,Q64137792,religious vocal music,,,
Q583236,género chico,Q148163,zarzuela,,,
Q5533135,Genge,Q11401,hip hop music,,,
Q5533135,Genge,Q106586248,music of East Africa,,,
Q65031097,Gengeton,,,,,
Q19366417,genios de Andalucía,,,,,
Q97936699,Genjek,,,,,
Q16180065,geonjeon gayo,Q716060,music of Korea,,,
Q107814971,Georgian folk music,Q2032053,music of Georgia,georgianfolk,,
Q107814971,Georgian folk music,Q107013350,Caucasian folk music,georgianfolk,,
Q107819512,German folk music,Q252833,Alpine folk music,volksmusik,,
Q107819512,German folk music,Q2743758,music of Germany,volksmusik,,
Q1493531,German gangsta rap,Q454071,German hip hop,,,
Q1493531,German gangsta rap,Q753679,gangsta rap,,,
Q454071,German hip hop,Q11401,hip hop music,germanhiphop,,
Q280955,German jazz,Q8341,jazz,germanjazz,,
Q280955,German jazz,Q2743758,music of Germany,germanjazz,,
Q2118402,German punk,Q3071,punk rock,germanpunk,,
Q2118402,German punk,Q2743758,music of Germany,germanpunk,,
Q24383,German rock,Q11399,rock music,deutschrock,,
Q24383,German rock,Q2743758,music of Germany,deutschrock,,
Q24383,German rock,Q11399,rock music,germanrock,,
Q24383,German rock,Q2743758,music of Germany,germanrock,,
Q30912999,German techno,,,germantechno,,
Q1206090,German volkslied,Q943929,traditional folk song,,,
Q1206090,German volkslied,Q40039114,Volkslied,,,
Q1206090,German volkslied,Q107819512,German folk music,,,
Q97481136,Gesellschaftslied,,,,,
Q1942905,Geuzen songs,Q7366,song,,,
Q2127044,gezang,Q856713,Christian hymn,,,
Q2127044,gezang,Q1065742,religious music,,,
Q10366208,Gezi,Q51446080,Chinese traditional music,,,
Q55612592,Gh hiphop,,,,,
Q1452401,għana,Q98528192,European folk music,,,għana
Q2744144,Gharnati music,,,,,
Q281111,ghazal,Q207804,strophe,ghazal,,ghazal
Q106576141,ghetto club,Q9778,electronic music,,,ghetto
Q2748817,ghetto house,Q20502,house music,,,ghetto+house
Q1521688,ghettotech,Q2748817,ghetto house,ghettotech,,ghettotech
Q985135,Giddha,Q201022,folk dance,,,
Q106468478,girl group music,Q7749,rock and roll,girlgroup,,
Q106468478,girl group music,Q37073,pop music,girlgroup,,
Q106468478,girl group music,Q45981,rhythm and blues,girlgroup,,
Q65937876,Glam,,,,,
Q188539,glam metal,Q38848,heavy metal,glammetal,,
Q188539,glam metal,Q83270,hard rock,glammetal,,
Q1123745,glam punk,Q3071,punk rock,glampunk,,
Q76092,glam rock,Q11399,rock music,glamrock,,glam
Q663979,glee,Q2574657,partsong,,,
Q1100989,glitch,Q9778,electronic music,glitch,,glitch
Q1100989,glitch,Q1640319,experimental music,glitch,,glitch
Q1100989,glitch,Q5569949,glitch art,glitch,,glitch
Q3108920,glitch hop,Q11401,hip hop music,glitchhop,,glitch+hop
Q3108920,glitch hop,Q851213,electronic dance music,glitchhop,,glitch+hop
Q3108920,glitch hop,Q1100989,glitch,glitchhop,,glitch+hop
Q106514601,glitch hop (EDM),Q851213,electronic dance music,,,
Q106528422,glitch pop,Q37073,pop music,glitchpop,,
Q2000173,Gnawa music,Q11400811,music of North Africa,gnawa,,
Q2000173,Gnawa music,Q98528185,African folk music,gnawa,,
Q2697917,go-go,Q164444,funk,gogo,,go-go
Q2697917,go-go,Q164444,funk,gogo,,gogo
Q835131,Goa trance,Q170435,trance,goatrance,,goa+trance
Q5581134,Gombhira,Q40831,comedy,,,
Q10973951,gondang,Q1210921,music of Indonesia,,,
Q10973951,gondang,Q106586999,Southeast Asian folk music,,,
Q10973951,gondang,Q108297183,Austronesian folk music,,,
Q5583956,Goombay,Q3394906,music of the Caribbean,,,
Q108297249,Goral folk music,Q16679594,Slavic folk music,,,
Q1147692,goregrind,Q188534,grindcore,goregrind,,goregrind
Q108297250,gorenoise,Q726239,noise music,,,
Q108297250,gorenoise,Q1147692,goregrind,,,
Q12584173,Goryeo period music,Q18846,ancient music,,,
Q12584173,Goryeo period music,Q716060,music of Korea,,,
Q5587325,Gōshū Ondo,,,,,
Q3109918,Gosos,,,,,
Q3111428,gospel blues,Q9759,blues,gospelblues,,
Q3111428,gospel blues,Q180268,gospel music,gospelblues,,
Q180268,gospel music,Q6452410,Christian music,gospel,,gospel
Q180268,gospel music,Q107718737,music of North America,gospel,,gospel
Q3931695,gospel reggae,Q9794,reggae,gospelreggae,,reggae+gospel
Q3931695,gospel reggae,Q180268,gospel music,gospelreggae,,reggae+gospel
Q1381447,gospel song,Q64138195,religious song,,,
Q1538765,gothabilly,Q203720,rockabilly,gothabilly,,
Q1538765,gothabilly,Q13646229,gothic music,gothabilly,,
Q11122966,Gothenburg metal,Q253918,melodic death metal,gothenburgmetal,,
Q65052052,gothic country,Q438476,alternative country,,,
Q6042534,gothic doom metal,,,gothicdoom,,
Q31197689,gothic doom-death,,,,,
Q178145,gothic metal,Q38848,heavy metal,gothicmetal,,gothic+metal
Q13646229,gothic music,Q638,music,,,
Q1538805,gothic punk,Q3071,punk rock,,,
Q1538805,gothic punk,Q485395,gothic rock,,,
Q101552821,gothic rap,Q6010,rap,,,
Q485395,gothic rock,Q11366,alternative rock,gothicrock,,goth+rock
Q485395,gothic rock,Q11399,rock music,gothicrock,,goth+rock
Q485395,gothic rock,Q598929,post-punk,gothicrock,,goth+rock
Q19708789,gothic symphonic rock,,,,,
Q29973057,gqom,Q20502,house music,gqom,,
Q11938279,Grallers,Q20102359,Catalan folk music,,,
Q599099,grand opera,Q1344,opera,,,
Q3775629,grande opera,Q1344,opera,,,
Q1987105,Grebo,Q2187392,alternative dance,grebo,,
Q12876995,Greek folk music,Q1465419,music of Greece,greekfolk,,
Q12876995,Greek folk music,Q98528192,European folk music,greekfolk,,
Q12876996,Greek hip hop,Q11401,hip hop music,greekhiphop,,
Q12876996,Greek hip hop,Q1465419,music of Greece,greekhiphop,,
Q3559240,Greek new wave,,,neokyma,,néo+kyma
Q5602044,Greek punk,,,greekpunk,,
Q3437842,Greek rock,Q11399,rock music,greekrock,,
Q3437842,Greek rock,Q1465419,music of Greece,greekrock,,
Q26473,Gregorian chant,Q827775,monody,gregorianchant,,
Q26473,Gregorian chant,Q2707688,plainsong,gregorianchant,,
Q1166726,grime,Q9778,electronic music,grime,,grime
Q188534,grindcore,Q10922,hardcore punk,grindcore,,grindcore
Q188534,grindcore,Q38848,heavy metal,grindcore,,grindcore
Q188534,grindcore,Q465978,extreme metal,grindcore,,grindcore
Q188534,grindcore,Q825769,crust punk,grindcore,,grindcore
Q3116754,grindie,Q183504,indie rock,,,
Q3116754,grindie,Q188534,grindcore,,,
Q107123896,griot music,Q6942329,music of West Africa,griot,,griot
Q241662,groove metal,Q38848,heavy metal,groovemetal,,groove+metal
Q3117305,group sounds,Q7749,rock and roll,,,
Q3117305,group sounds,Q1418683,kayōkyoku,,,
Q11365,grunge,Q11366,alternative rock,grunge,,grunge
Q12018477,grungecore,Q11365,grunge,,,
Q5612172,grupera,Q7309098,regional Mexican,grupera,,
Q5886831,Guabina,,,,,
Q3322619,Guaguancó,Q388475,Cuban rumba,,,guaguancó
Q787663,Guajira,Q1544863,music of Cuba,,,guajira
Q787663,Guajira,Q3328778,tropical music,,,guajira
Q6942109,Guangdong music,Q277393,music of China,,,
Q1552806,guaracha,,,guaracha,,guaracha
Q3278092,guarania,,,,,guarania
Q5492501,guardia nueva,,,,,
Q6036526,Guasca music,,,,,
Q5614327,Guatemalan rock,Q11399,rock music,rockchapin,,
Q5614327,Guatemalan rock,Q1298412,music of Guatemala,rockchapin,,
Q11180043,Guci,,,,,
Q1399566,Guggenmusik,,,guggenmusik,,
Q18074899,guitar music,Q286080,acoustic music,,,
Q108297251,Gujarati folk music,Q6022257,Indian folk music,,,
Q108297251,Gujarati folk music,Q6942107,music of Gujarat,,,
Q5618068,Gumbe,Q227045,zouk,gumbe,,
Q5618849,Gunla Bajan,,,,,
Q5619688,guoyue,Q277393,music of China,,,
Q5619688,guoyue,Q1583807,art music,,,
Q3328763,Gurmat Sangeet,Q1065742,religious music,,,
Q1436228,Gwerz,Q685884,vocal music,,,
Q1436228,Gwerz,Q910606,music of Brittany,,,
Q1436228,Gwerz,Q15974722,Breton songs,,,
Q2915789,gwo ka,Q15221176,music of Guadeloupe,gwoka,,gwo+ka
Q2915789,gwo ka,Q107025062,French Caribbean music,gwoka,,gwo+ka
Q17021361,Gyp-hop,,,,,
Q844245,Gypsy jazz,Q8341,jazz,gypsyjazz,,gypsy+jazz
Q2715283,Gypsy punk,,,gypsypunk,,
Q5625376,Gypsy style,,,,,
Q1915787,H8000,Q10922,hardcore punk,h8000,,
Q835562,habanera,Q11639,dance,,,
Q835562,habanera,Q1544863,music of Cuba,,,
Q60914635,Hacha'a,,,,,
Q12246277,Hadrami music,,,,,
Q5639330,Haimen folk song,,,,,
Q17004101,Haitian Gospel,,,haitiangospel,,
Q5639747,Haitian hip hop,Q11401,hip hop music,,,
Q17004167,Haitian rock,Q11399,rock music,,,
Q17004167,Haitian rock,Q3710513,music of Haiti,,,
Q5639767,Haitian vodou drumming,,,,,
Q5640528,Hakka hill song,Q943929,traditional folk song,,,
Q5640528,Hakka hill song,Q11064735,Hakka music,,,
Q11064735,Hakka music,Q277393,music of China,,,
Q13575322,Hakka opera,Q737994,Chinese opera,,,
Q15356546,Hakka popular music,Q373342,popular music,hakkapop,,
Q15356546,Hakka popular music,Q11064735,Hakka music,hakkapop,,
Q107985185,Hakka traditional music,Q11064735,Hakka music,,,
Q107985185,Hakka traditional music,Q51446080,Chinese traditional music,,,
Q21064844,Hako,Q130403,war dance,,,
Q4040357,halfstep,Q188994,drum and bass,,,
Q107010574,halftime,Q188994,drum and bass,halftimednb,,halftime
Q107033667,Halloween music,Q107033384,holiday music,halloween,,
Q1430717,Hambo,Q201022,folk dance,,,
Q1430717,Hambo,Q7654953,Swedish folk music,,,
Q1430717,Hambo,Q7832302,traditional Nordic dance music,,,
Q896513,Hamburger Schule,,,hamburgerschule,,
Q3765927,Hamd,Q1482325,Islamic music,,,
Q107985522,Han folk music,Q51446080,Chinese traditional music,,,
Q107985505,Han music,Q277393,music of China,,,
Q733804,hands up,Q890887,Eurotrance,handsup,,hands+up
Q19886418,hands up,,,,,
Q5651338,Hanukkah music,Q107033384,holiday music,,,
Q339906,happy hardcore,Q388906,hardcore techno,happyhardcore,,happy+hardcore
Q5654316,harawi,Q492096,Andean music,,,
Q106577108,hard beat,Q1890098,new beat,,,hard+beat
Q181010,hard bop,Q105513,bebop,hardbop,,hard+bop
Q1033912,hard dance,Q851213,electronic dance music,harddance,,
