,genre_id,genre_name,genre_name_edited,top_genre_id,top_genre_name,unique_top_genre,everynoise_id,everynoise_name,discogs_genre_name,discogs_style_name
2500,Q5464445,folk baroque,folk baroque,Q43343,folk music,0.0,,,,
2501,Q20104443,folk català,folk català,Q43343,folk music,0.0,,,,
2502,Q5464464,folk jazz,folk jazz,Q8341,jazz,0.0,,,,
2503,Q5464464,folk jazz,folk jazz,Q43343,folk music,0.0,,,,
2504,Q484179,folk metal,folk metal,Q11399,rock music,0.0,folkmetal,folk metal,,folk metal
2505,Q43343,folk music,folk,Q43343,folk music,0.0,folk,folk,"folk, world, & country",folk
2506,Q1425661,folk punk,folk punk,Q11399,rock music,0.0,folkpunk,folk punk,,
2507,Q1425661,folk punk,folk punk,Q43343,folk music,0.0,folkpunk,folk punk,,
2508,Q98528179,folk revival,folk revival,Q43343,folk music,0.0,,,,
2509,Q5464476,folk rhythm,folk rhythm,Q5464476,folk rhythm,1.0,,,,
2510,Q186472,folk rock,folk rock,Q11399,rock music,0.0,folkrock,folk rock,,folk rock
2511,Q186472,folk rock,folk rock,Q43343,folk music,0.0,folkrock,folk rock,,folk rock
2512,Q76825003,"folk, world and country","folk, world and country",Q76825003,"folk, world and country",1.0,,,,
2513,Q104733809,folk-polo,folk polo,Q104733809,folk-polo,1.0,,,,
2514,Q11700058,folk-pop,folk pop,Q43343,folk music,0.0,folkpop,folk-pop,,
2515,Q11700058,folk-pop,folk pop,Q286080,acoustic music,0.0,folkpop,folk-pop,,
2516,Q11700058,folk-pop,folk pop,Q37073,pop music,0.0,folkpop,folk-pop,,
2517,Q17053024,folkhop,folkhop,Q854844,bhangra,0.0,,,,
2518,Q1435509,folktronica,folktronica,Q9778,electronic music,0.0,folktronica,folktronica,,
2519,Q13018408,fon leb,fon leb,Q43343,folk music,0.0,,,,
2520,Q13018408,fon leb,fon leb,Q1583807,art music,0.0,,,,
2521,Q13018408,fon leb,fon leb,Q13018408,fon leb,1.0,,,,
2522,Q13018408,fon leb,fon leb,Q205049,world music,0.0,,,,
2523,Q98528237,fon music,fon,Q205049,world music,0.0,,,,
2524,Q5466607,footwork,footwork,Q11401,hip hop music,0.0,footwork,footwork,,footwork
2525,Q5466607,footwork,footwork,Q316930,dance music,0.0,footwork,footwork,,footwork
2526,Q5466607,footwork,footwork,Q9778,electronic music,0.0,footwork,footwork,,footwork
2527,Q5466607,footwork,footwork,Q205049,world music,0.0,footwork,footwork,,footwork
2528,Q10283571,forrocore,forrocore,Q10283571,forrocore,1.0,,,,
2529,Q586110,forró,forró,Q205049,world music,0.0,forro,forro,,forró
2530,Q586110,forró,forró,Q316930,dance music,0.0,forro,forro,,forró
2531,Q10283583,forró pé de serra,forró pé de serra,Q10283583,forró pé de serra,1.0,forrotradicional,forro tradicional,,
2532,Q10283584,forró universitário,forró universitário,Q316930,dance music,0.0,,,,
2533,Q10283584,forró universitário,forró universitário,Q205049,world music,0.0,,,,
2534,Q5477103,foxcore,foxcore,Q5477103,foxcore,1.0,,,,
2535,Q57392588,foxtrot,foxtrot,Q57392588,foxtrot,1.0,,,,
2536,Q3752342,frat rock,frat rock,Q11399,rock music,0.0,,,,
2537,Q2404568,freak folk,freak folk,Q43343,folk music,0.0,freakfolk,freak folk,,
2538,Q5487269,freak metal,freak metal,Q11399,rock music,0.0,,,,
2539,Q2607836,freakbeat,freakbeat,Q37073,pop music,0.0,freakbeat,freakbeat,,
2540,Q2607836,freakbeat,freakbeat,Q11399,rock music,0.0,freakbeat,freakbeat,,
2541,Q98528183,free folk,free folk,Q43343,folk music,0.0,freefolk,free folk,,
2542,Q5500244,free funk,free funk,Q5500244,free funk,1.0,,,,free funk
2543,Q592060,free improvisation,free improvisation,Q8341,jazz,0.0,freeimprovisation,free improvisation,,free improvisation
2544,Q592060,free improvisation,free improvisation,Q1640319,experimental music,0.0,freeimprovisation,free improvisation,,free improvisation
2545,Q211781,free jazz,free jazz,Q1583807,art music,0.0,freejazz,free jazz,,free jazz
2546,Q211781,free jazz,free jazz,Q8341,jazz,0.0,freejazz,free jazz,,free jazz
2547,Q2420402,free rock,free rock,Q8341,jazz,0.0,,,,
2548,Q2420402,free rock,free rock,Q1583807,art music,0.0,,,,
2549,Q2420402,free rock,free rock,Q11399,rock music,0.0,,,,
2550,Q5658489,free step,free step,Q5658489,free step,1.0,,,,
2551,Q1524033,free tekno,free tekno,Q9778,electronic music,0.0,,,,
2552,Q1524033,free tekno,free tekno,Q316930,dance music,0.0,,,,
2553,Q2181965,freeform hardcore,freeform hardcore,Q2181965,freeform hardcore,1.0,,,,
2554,Q106594523,freestyle,freestyle,Q37073,pop music,0.0,freestyle,freestyle,,freestyle
2555,Q106594523,freestyle,freestyle,Q9778,electronic music,0.0,freestyle,freestyle,,freestyle
2556,Q106594523,freestyle,freestyle,Q316930,dance music,0.0,freestyle,freestyle,,freestyle
2557,Q384181,freestyle rap,freestyle rap,Q205049,world music,0.0,,,,
2558,Q384181,freestyle rap,freestyle rap,Q6010,rap,0.0,,,,
2559,Q384181,freestyle rap,freestyle rap,Q11401,hip hop music,0.0,,,,
2560,Q3328590,french baroque music,french baroque,Q1583807,art music,0.0,frenchbaroque,french baroque,,
2561,Q2907334,french blues,french blues,Q9759,blues,0.0,,,,
2562,Q107025062,french caribbean music,french caribbean,Q205049,world music,0.0,,,,
2563,Q5502044,french classical music,french classical,Q1583807,art music,0.0,,,,
2564,Q5502126,french electronic music,french electronic,Q9778,electronic music,0.0,,,,
2565,Q5502126,french electronic music,french electronic,Q205049,world music,0.0,,,,
2566,Q2956178,french folk music,french folk,Q43343,folk music,0.0,frenchfolk,french folk,,
2567,Q2956178,french folk music,french folk,Q205049,world music,0.0,frenchfolk,french folk,,
2568,Q107356948,french folk song,french folk song,Q205049,world music,0.0,,,,
2569,Q107356948,french folk song,french folk song,Q43343,folk music,0.0,,,,
2570,Q138020,french hip hop,french hip hop,Q11401,hip hop music,0.0,rapfrancais,rap francais,,
2571,Q138020,french hip hop,french hip hop,Q205049,world music,0.0,frenchhiphop,french hip hop,,
2572,Q1455292,french house,french house,Q316930,dance music,0.0,filterhouse,filter house,,
2573,Q1455292,french house,french house,Q9778,electronic music,0.0,filterhouse,filter house,,
2574,Q5502277,french jazz,french jazz,Q8341,jazz,0.0,frenchjazz,french jazz,,
2575,Q5502277,french jazz,french jazz,Q205049,world music,0.0,frenchjazz,french jazz,,
2576,Q662073,french opera,french opera,Q26897135,functional music,0.0,frenchopera,french opera,,
2577,Q662073,french opera,french opera,Q1344,opera,0.0,frenchopera,french opera,,
2578,Q662073,french opera,french opera,Q1583807,art music,0.0,frenchopera,french opera,,
2579,Q1610196,french organ school,french organ school,Q1610196,french organ school,1.0,,,,
2580,Q927425,french overture,french overture,Q639197,instrumental music,0.0,,,,
2581,Q927425,french overture,french overture,Q1583807,art music,0.0,,,,
2582,Q60500291,french polka,french polka,Q153071,polka,0.0,,,,
2583,Q60500291,french polka,french polka,Q316930,dance music,0.0,,,,
2584,Q1162954,french pop music,french pop,Q205049,world music,0.0,frenchpop,french pop,,
2585,Q1162954,french pop music,french pop,Q37073,pop music,0.0,frenchpop,french pop,,
2586,Q21427887,french progressive rock,french progressive rock,Q11399,rock music,0.0,rockprogressiffrancais,rock progressif francais,,
2587,Q3410854,french punk,french punk,Q205049,world music,0.0,frenchpunk,french punk,,
2588,Q3410854,french punk,french punk,Q11399,rock music,0.0,frenchpunk,french punk,,
2589,Q3437841,french rock,french rock,Q205049,world music,0.0,frenchrock,french rock,,
2590,Q3437841,french rock,french rock,Q11399,rock music,0.0,frenchrock,french rock,,
2591,Q108297244,french-canadian folk music,french canadian folk,Q43343,folk music,0.0,,,,
2592,Q108297244,french-canadian folk music,french canadian folk,Q205049,world music,0.0,,,,
2593,Q5501660,french-canadian music,french canadian,Q5501660,french-canadian music,1.0,,,,
2594,Q2956201,french-flemish polyphonic chanson,french flemish polyphonic chanson,Q2956201,french-flemish polyphonic chanson,1.0,,,,
2595,Q1455487,frenchcore,frenchcore,Q316930,dance music,0.0,frenchcore,frenchcore,,
2596,Q1455487,frenchcore,frenchcore,Q9778,electronic music,0.0,frenchcore,frenchcore,,
2597,Q1455932,frevo,frevo,Q1455932,frevo,1.0,frevo,frevo,,
2598,Q20820817,frisian pop music,frisian pop,Q205049,world music,0.0,,,,
2599,Q20820817,frisian pop music,frisian pop,Q37073,pop music,0.0,,,,
2600,Q944800,frottola,frottola,Q944800,frottola,1.0,,,,
2601,Q15810872,frühlingslied,frühlingslied,Q15810872,frühlingslied,1.0,,,,
2602,Q3509353,fuji music,fuji,Q43343,folk music,0.0,fuji,fuji,,
2603,Q3509353,fuji music,fuji,Q205049,world music,0.0,fuji,fuji,,
2604,Q108297245,fula music,fula,Q205049,world music,0.0,musiquepeule,musique peule,,
2605,Q10286190,full on,full on,Q316930,dance music,0.0,fullon,full on,,
2606,Q10286190,full on,full on,Q9778,electronic music,0.0,fullon,full on,,
2607,Q3090876,funaná,funaná,Q316930,dance music,0.0,funana,funana,,funaná
2608,Q26897135,functional music,functional,Q26897135,functional music,0.0,,,,
2609,Q2738113,funeral doom metal,funeral doom metal,Q846119,psychedelic music,0.0,funeraldoom,funeral doom,,funeral doom metal
2610,Q2738113,funeral doom metal,funeral doom metal,Q9759,blues,0.0,funeraldoom,funeral doom,,funeral doom metal
2611,Q2738113,funeral doom metal,funeral doom metal,Q11399,rock music,0.0,funeraldoom,funeral doom,,funeral doom metal
2612,Q1677377,funeral march,funeral march,Q211025,march,0.0,,,,
2613,Q5509175,fungi,fungi,Q205049,world music,0.0,,,,
2614,Q5509175,fungi,fungi,Q43343,folk music,0.0,,,,
2615,Q164444,funk,funk,Q164444,funk,0.0,funk,funk,funk / soul,funk
2616,Q164444,funk,funk,Q45981,rhythm and blues,0.0,funk,funk,funk / soul,funk
2617,Q108297246,funk 150 bpm,funk 150 bpm,Q9778,electronic music,0.0,funk150bpm,funk 150 bpm,,
2618,Q108297246,funk 150 bpm,funk 150 bpm,Q205049,world music,0.0,funk150bpm,funk 150 bpm,,
2619,Q108297246,funk 150 bpm,funk 150 bpm,Q11401,hip hop music,0.0,funk150bpm,funk 150 bpm,,
2620,Q108297246,funk 150 bpm,funk 150 bpm,Q316930,dance music,0.0,funk150bpm,funk 150 bpm,,
2621,Q97181439,funk arrochado,funk arrochado,Q97181439,funk arrochado,1.0,,,,
2622,Q1931130,funk carioca,funk carioca,Q9778,electronic music,0.0,funkcarioca,funk carioca,,favela funk
2623,Q1931130,funk carioca,funk carioca,Q316930,dance music,0.0,funkcarioca,funk carioca,,favela funk
2624,Q1931130,funk carioca,funk carioca,Q11401,hip hop music,0.0,funkcarioca,funk carioca,,favela funk
2625,Q1931130,funk carioca,funk carioca,Q205049,world music,0.0,funkcarioca,funk carioca,,favela funk
2626,Q107010629,funk mandelão,funk mandelão,Q11401,hip hop music,0.0,ravefunk,rave funk,,
2627,Q107010629,funk mandelão,funk mandelão,Q316930,dance music,0.0,funkmandelao,funk mandelao,,
2628,Q107010629,funk mandelão,funk mandelão,Q9778,electronic music,0.0,funkmandelao,funk mandelao,,
2629,Q107010629,funk mandelão,funk mandelão,Q205049,world music,0.0,funkmandelao,funk mandelao,,
2630,Q10286515,funk melody,funk melody,Q316930,dance music,0.0,funkmelody,funk melody,,
2631,Q10286515,funk melody,funk melody,Q9778,electronic music,0.0,funkmelody,funk melody,,
2632,Q10286515,funk melody,funk melody,Q11401,hip hop music,0.0,funkmelody,funk melody,,
2633,Q10286515,funk melody,funk melody,Q205049,world music,0.0,funkmelody,funk melody,,
2634,Q667659,funk metal,funk metal,Q1695023,alternative,0.0,funkmetal,funk metal,,funk metal
2635,Q667659,funk metal,funk metal,Q11399,rock music,0.0,funkmetal,funk metal,,funk metal
2636,Q15893013,funk ostentação,funk ostentação,Q316930,dance music,0.0,funkostentacao,funk ostentacao,,
2637,Q15893013,funk ostentação,funk ostentação,Q205049,world music,0.0,funkostentacao,funk ostentacao,,
2638,Q15893013,funk ostentação,funk ostentação,Q11401,hip hop music,0.0,funkostentacao,funk ostentacao,,
2639,Q15893013,funk ostentação,funk ostentação,Q9778,electronic music,0.0,funkostentacao,funk ostentacao,,
2640,Q19708604,funk ousadia,funk ousadia,Q316930,dance music,0.0,,,,
2641,Q19708604,funk ousadia,funk ousadia,Q11401,hip hop music,0.0,,,,
2642,Q19708604,funk ousadia,funk ousadia,Q9778,electronic music,0.0,,,,
2643,Q19708604,funk ousadia,funk ousadia,Q205049,world music,0.0,,,,
2644,Q106547171,funk paulista,funk paulista,Q106547171,funk paulista,1.0,funkpaulista,funk paulista,,
2645,Q10354439,funk proibidão,funk proibidão,Q11401,hip hop music,0.0,,,,
2646,Q10354439,funk proibidão,funk proibidão,Q205049,world music,0.0,,,,
2647,Q10354439,funk proibidão,funk proibidão,Q9778,electronic music,0.0,,,,
2648,Q10354439,funk proibidão,funk proibidão,Q316930,dance music,0.0,,,,
2649,Q835891,funk rock,funk rock,Q11399,rock music,0.0,funkrock,funk rock,,
2650,Q65937845,funk soul,funk soul,Q45981,rhythm and blues,0.0,,,,
2651,Q65937845,funk soul,funk soul,Q131272,soul music,0.0,,,,
2652,Q65937845,funk soul,funk soul,Q164444,funk,0.0,,,,
2653,Q61058797,funkcore,funkcore,Q61058797,funkcore,1.0,,,,
2654,Q108297247,funknejo,funknejo,Q205049,world music,0.0,,,,
2655,Q11332204,funkot,funkot,Q316930,dance music,0.0,indonesianhardcore,indonesian hardcore,,funkot
2656,Q11332204,funkot,funkot,Q9778,electronic music,0.0,indonesianhardcore,indonesian hardcore,,funkot
2657,Q1460303,funkstep,funkstep,Q316930,dance music,0.0,,,,
2658,Q1460303,funkstep,funkstep,Q9778,electronic music,0.0,,,,
2659,Q1091056,funktronica,funktronica,Q9778,electronic music,0.0,,,,
2660,Q1091056,funktronica,funktronica,Q316930,dance music,0.0,,,,
2661,Q5871732,funky,funky,Q5871732,funky,1.0,,,,
2662,Q106521759,funky breaks,funky breaks,Q9778,electronic music,0.0,funkybreaks,funky breaks,,
2663,Q106521759,funky breaks,funky breaks,Q316930,dance music,0.0,funkybreaks,funky breaks,,
2664,Q949369,funky house,funky house,Q9778,electronic music,0.0,funkyhouse,funky house,,
2665,Q949369,funky house,funky house,Q316930,dance music,0.0,funkyhouse,funky house,,
2666,Q912383,furniture music,furniture,Q912383,furniture music,1.0,,,,
2667,Q22908553,future bass,future bass,Q9778,electronic music,0.0,futurebass,future bass,,
2668,Q22908553,future bass,future bass,Q11401,hip hop music,0.0,futurebass,future bass,,
2669,Q22908553,future bass,future bass,Q205049,world music,0.0,futurebass,future bass,,
2670,Q106634926,future bounce,future bounce,Q316930,dance music,0.0,,,,
2671,Q106634926,future bounce,future bounce,Q9778,electronic music,0.0,,,,
2672,Q80725127,future funk,future funk,Q9778,electronic music,0.0,futurefunk,future funk,,
2673,Q80725127,future funk,future funk,Q316930,dance music,0.0,futurefunk,future funk,,
2674,Q5510816,future garage,future garage,Q9778,electronic music,0.0,futuregarage,future garage,,
2675,Q5510816,future garage,future garage,Q316930,dance music,0.0,futuregarage,future garage,,
2676,Q20021059,future house,future house,Q9778,electronic music,0.0,futurehouse,future house,,
2677,Q20021059,future house,future house,Q316930,dance music,0.0,futurehouse,future house,,
2678,Q89423567,future jazz,future jazz,Q8341,jazz,0.0,,,,future jazz
2679,Q89423567,future jazz,future jazz,Q9778,electronic music,0.0,,,,future jazz
2680,Q101109587,future rave,future rave,Q316930,dance music,0.0,,,,
2681,Q101109587,future rave,future rave,Q9778,electronic music,0.0,,,,
2682,Q828243,futurepop,futurepop,Q37073,pop music,0.0,futurepop,futurepop,,
2683,Q828243,futurepop,futurepop,Q11399,rock music,0.0,futurepop,futurepop,,
2684,Q828243,futurepop,futurepop,Q316930,dance music,0.0,futurepop,futurepop,,
2685,Q828243,futurepop,futurepop,Q9778,electronic music,0.0,futurepop,futurepop,,
2686,Q828243,futurepop,futurepop,Q1640319,experimental music,0.0,futurepop,futurepop,,
2687,Q2195355,futurism,futurism,Q2195355,futurism,1.0,,,,
2688,Q106636250,futuristic swag,futuristic swag,Q205049,world music,0.0,futuristicswag,futuristic swag,,
2689,Q106636250,futuristic swag,futuristic swag,Q11401,hip hop music,0.0,futuristicswag,futuristic swag,,
2690,Q1045541,g-funk,g funk,Q11401,hip hop music,0.0,gfunk,g funk,,g-funk
2691,Q1045541,g-funk,g funk,Q205049,world music,0.0,gfunk,g funk,,g-funk
2692,Q107697041,g-house,g house,Q316930,dance music,0.0,ghouse,g-house,,
2693,Q107697041,g-house,g house,Q9778,electronic music,0.0,ghouse,g-house,,
2694,Q5515214,gaana,gaana,Q5515214,gaana,1.0,,,,
2695,Q820049,gabber,gabber,Q316930,dance music,0.0,,,,gabber
2696,Q820049,gabber,gabber,Q9778,electronic music,0.0,,,,gabber
2697,Q3501147,gabber metal,gabber metal,Q316930,dance music,0.0,,,,
2698,Q3501147,gabber metal,gabber metal,Q9778,electronic music,0.0,,,,
2699,Q16148439,gaelic music,gaelic,Q205049,world music,0.0,,,,
2700,Q65067835,gaelic psalm singing,gaelic psalm singing,Q26897135,functional music,0.0,,,,
2701,Q65067835,gaelic psalm singing,gaelic psalm singing,Q43343,folk music,0.0,,,,
2702,Q65067835,gaelic psalm singing,gaelic psalm singing,Q205049,world music,0.0,,,,
2703,Q20615323,gaelic song,gaelic song,Q43343,folk music,0.0,,,,
2704,Q20615323,gaelic song,gaelic song,Q205049,world music,0.0,,,,
2705,Q7832290,gaelic traditional music,gaelic traditional,Q7832290,gaelic traditional music,1.0,,,,
2706,Q12890903,gaga,gaga,Q12890903,gaga,1.0,,,,
2707,Q718540,gagaku,gagaku,Q1583807,art music,0.0,,,,gagaku
2708,Q718540,gagaku,gagaku,Q43343,folk music,0.0,,,,gagaku
2709,Q718540,gagaku,gagaku,Q205049,world music,0.0,,,,gagaku
2710,Q108297248,gagauz folk music,gagauz folk,Q205049,world music,0.0,,,,
2711,Q108297248,gagauz folk music,gagauz folk,Q43343,folk music,0.0,,,,
2712,Q846219,gagok,gagok,Q846219,gagok,1.0,,,,
2713,Q535328,gaita zuliana,gaita zuliana,Q205049,world music,0.0,gaitazuliana,gaita zuliana,,gaita
2714,Q535328,gaita zuliana,gaita zuliana,Q43343,folk music,0.0,gaitazuliana,gaita zuliana,,gaita
2715,Q1141686,galante music,galante,Q1141686,galante music,1.0,,,,
2716,Q5518471,galerón,galerón,Q5518471,galerón,1.0,,,,
2717,Q60792489,galician chant,galician chant,Q685884,vocal music,0.0,,,,
2718,Q60792489,galician chant,galician chant,Q26897135,functional music,0.0,,,,
2719,Q3327514,galician folk music,galician folk,Q205049,world music,0.0,galicianfolk,galician folk,,galician traditional
2720,Q3327514,galician folk music,galician folk,Q43343,folk music,0.0,galicianfolk,galician folk,,galician traditional
2721,Q91057397,galician melody,galician melody,Q91057397,galician melody,1.0,,,,
2722,Q10334896,galician music,galician,Q205049,world music,0.0,,,,
2723,Q26280189,galician rumba,galician rumba,Q26280189,galician rumba,1.0,,,,
2724,Q288824,galliard,galliard,Q1583807,art music,0.0,,,,
2725,Q288824,galliard,galliard,Q288824,galliard,1.0,,,,
2726,Q2956240,gallican chant,gallican chant,Q685884,vocal music,0.0,,,,
2727,Q2956240,gallican chant,gallican chant,Q26897135,functional music,0.0,,,,
2728,Q20656222,galopa misionera,galopa misionera,Q20656222,galopa misionera,1.0,,,,
2729,Q12483322,gamad,gamad,Q205049,world music,0.0,,,,
2730,Q12483322,gamad,gamad,Q43343,folk music,0.0,,,,
2731,Q1492977,gambian hip hop,gambian hip hop,Q11401,hip hop music,0.0,,,,
2732,Q1492977,gambian hip hop,gambian hip hop,Q205049,world music,0.0,,,,
2733,Q5519824,game boy music,game boy,Q5519824,game boy music,1.0,,,,
2734,Q194492,gamelan,gamelan,Q1583807,art music,0.0,gamelan,gamelan,,gamelan
